stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,26.886,2.347,0.000,0,9,764948923.809,30358426.313,19
refined,414.482,2.347,0.000,0,9,764948923.809,2045134.043,19
