stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.769,"[-1.277, -0.26]",0.509,-3.015,0.004
norefined,c,-5.885,"[-9.575, -2.195]",3.690,-3.183,0.002
norefined,s,-2.601,"[-4.249, -0.953]",1.648,-3.151,0.002
norefined,k0,-0.627,"[-1.32, 0.066]",0.693,-1.807,0.075
norefined,k1,-0.410,"[-1.164, 0.343]",0.753,-1.087,0.281
norefined,k2,0.415,"[-0.398, 1.228]",0.813,1.019,0.312
norefined,k3,0.036,"[-0.695, 0.768]",0.731,0.099,0.921
norefined,k4,0.202,"[-0.564, 0.969]",0.767,0.527,0.600
norefined,k5,1.141,"[0.084, 2.198]",1.057,2.155,0.035
refined,tt,-0.536,"[-0.787, -0.284]",0.251,-4.251,0.000
refined,c,-3.655,"[-5.247, -2.063]",1.592,-4.583,0.000
refined,s,-1.864,"[-2.674, -1.054]",0.810,-4.593,0.000
refined,k0,0.221,"[-0.214, 0.657]",0.436,1.014,0.314
refined,k1,0.263,"[-0.211, 0.737]",0.474,1.109,0.271
refined,k2,0.029,"[-0.459, 0.517]",0.488,0.118,0.906
refined,k3,-0.298,"[-0.772, 0.175]",0.473,-1.257,0.213
refined,k4,-0.233,"[-0.703, 0.236]",0.469,-0.991,0.325
refined,k5,0.389,"[-0.24, 1.018]",0.629,1.234,0.222
