stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.512,-5.170,-1.175,-0.240,-0.008,1.451,0.865,1.574,1.892,4523909358.727,0.486
norefined,2,-2.195,-5.367,-1.369,-0.338,-0.071,1.308,0.760,1.437,1.796,3676217651.038,0.409
norefined,3,-1.862,-5.543,-1.563,-0.424,-0.120,1.166,0.663,1.290,1.698,2823824305.164,0.336
norefined,4,-1.479,-5.678,-1.761,-0.458,-0.159,1.043,0.581,1.161,1.627,2002302476.908,0.261
norefined,5,-1.069,-5.774,-1.944,-0.469,-0.209,0.933,0.494,1.047,1.566,1459958845.173,0.185
norefined,6,-1.002,-5.808,-2.188,-0.511,-0.286,0.751,0.277,0.801,1.375,1143747957.777,0.173
norefined,7,-1.047,-5.814,-2.405,-0.547,-0.388,0.576,0.071,0.532,1.167,959272740.513,0.180
norefined,8,-0.751,-5.832,-2.672,-0.509,-0.398,0.476,-0.074,0.321,1.050,946236567.535,0.129
norefined,9,-1.227,-5.786,-2.670,-0.423,-0.375,0.478,-0.176,0.293,1.007,963962349.365,0.212
norefined,10,-0.746,-5.843,-2.779,-0.396,-0.341,0.462,-0.168,0.304,1.035,927722726.330,0.128
refined,11,-0.746,-5.843,-2.779,-0.396,-0.341,0.462,-0.168,0.304,1.035,927722726.330,0.128
refined,12,-0.102,0.578,-0.869,0.897,0.798,-0.509,-0.826,-0.252,-0.405,2735314891.335,-0.176
refined,13,-0.095,-1.182,-0.275,0.095,-0.018,0.228,0.148,-0.082,0.423,1024790550.204,0.080
refined,14,-0.099,-0.894,-0.559,0.259,0.150,0.098,-0.247,-0.065,0.155,716607686.566,0.111
refined,15,-0.111,-1.008,-0.655,0.315,0.160,0.105,-0.310,-0.062,0.176,703730835.160,0.110
refined,16,-0.117,-1.040,-0.688,0.326,0.160,0.104,-0.328,-0.060,0.181,702603847.626,0.112
refined,17,-0.119,-1.051,-0.698,0.328,0.159,0.104,-0.333,-0.060,0.183,702483991.166,0.113
refined,18,-0.119,-1.055,-0.702,0.328,0.159,0.104,-0.335,-0.060,0.183,702470451.835,0.113
refined,19,-0.120,-1.056,-0.703,0.328,0.159,0.104,-0.336,-0.060,0.184,702468898.268,0.113
refined,20,-0.120,-1.056,-0.704,0.328,0.159,0.104,-0.336,-0.060,0.184,702468719.084,0.113
