stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,73.094,2.023,0.000,0,9,4090835110.510,378129661.610,76
refined,84.485,2.023,0.000,0,9,4090835110.510,331274599.190,76
