stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,0.343,-7.510,-2.489,0.782,0.444,1.790,-0.556,-1.503,-0.124,1824286354.875,1584,0,0,-0.046
norefined,2,-0.116,-7.516,-2.560,0.711,0.357,1.722,-0.576,-1.582,-0.224,1184631784.693,1584,0,0,0.015
norefined,3,-0.600,-7.489,-2.604,0.655,0.308,1.698,-0.563,-1.633,-0.292,774680397.654,1584,0,0,0.080
norefined,4,-1.089,-7.440,-2.631,0.612,0.273,1.659,-0.545,-1.661,-0.328,493748016.279,1584,0,0,0.146
norefined,5,-1.566,-7.394,-2.638,0.566,0.198,1.554,-0.549,-1.680,-0.373,406216008.350,1584,0,0,0.212
norefined,6,-1.602,-7.436,-2.689,0.538,-0.018,1.252,-0.871,-1.676,-0.409,384225364.904,1584,0,0,0.215
norefined,7,-1.964,-7.322,-2.896,0.406,0.063,1.331,-0.780,-1.524,-0.445,402278988.274,1584,0,0,0.268
norefined,8,-1.547,-7.424,-2.932,0.422,-0.034,1.236,-0.991,-1.493,-0.423,381847834.859,1584,0,0,0.208
norefined,9,-2.012,-7.348,-2.950,0.369,-0.042,1.236,-0.847,-1.440,-0.455,396067967.739,1584,0,0,0.274
norefined,10,-1.570,-7.443,-3.012,0.370,-0.102,1.174,-1.028,-1.407,-0.438,378129661.613,1584,0,0,0.211
refined,11,-1.570,-7.443,-3.012,0.370,-0.102,1.174,-1.028,-1.407,-0.438,378129661.613,1584,0,0,0.211
refined,12,-2.040,-8.969,-4.949,-0.800,-1.037,-0.128,-0.450,-0.428,-0.650,334939355.496,1584,0,0,0.227
refined,13,-1.916,-7.640,-4.557,-0.626,-1.023,-0.181,-0.795,-0.342,-0.657,331979307.636,1584,0,0,0.251
refined,14,-2.124,-8.745,-5.282,-0.731,-1.101,-0.394,-0.701,-0.348,-0.733,331374938.446,1584,0,0,0.243
refined,15,-2.051,-8.295,-5.009,-0.700,-1.064,-0.337,-0.761,-0.322,-0.696,331308838.474,1584,0,0,0.247
refined,16,-2.105,-8.591,-5.199,-0.723,-1.088,-0.380,-0.735,-0.335,-0.718,331283452.139,1584,0,0,0.245
refined,17,-2.079,-8.443,-5.106,-0.712,-1.076,-0.360,-0.751,-0.327,-0.706,331277397.277,1584,0,0,0.246
refined,18,-2.095,-8.529,-5.160,-0.719,-1.083,-0.372,-0.743,-0.331,-0.713,331275358.637,1584,0,0,0.246
refined,19,-2.087,-8.483,-5.131,-0.715,-1.079,-0.365,-0.747,-0.329,-0.709,331274780.405,1584,0,0,0.246
refined,20,-2.091,-8.508,-5.147,-0.717,-1.081,-0.369,-0.745,-0.330,-0.711,331274599.193,1584,0,0,0.246
