stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,0.343,-7.510,-2.489,0.782,0.444,1.790,-0.556,-1.503,-0.124,1724486942.903,1584,0,0,-0.046
norefined,2,-0.131,-7.519,-2.539,0.720,0.377,1.736,-0.566,-1.565,-0.209,1002919110.851,1584,0,0,0.017
norefined,3,-0.622,-7.501,-2.554,0.672,0.342,1.722,-0.548,-1.599,-0.261,528196326.813,1584,0,0,0.083
norefined,4,-1.117,-7.469,-2.545,0.639,0.311,1.688,-0.529,-1.608,-0.284,265882613.244,1584,0,0,0.150
norefined,5,-1.591,-7.454,-2.508,0.616,0.243,1.563,-0.567,-1.581,-0.308,238337327.215,1584,0,0,0.214
norefined,6,-1.179,-7.546,-2.580,0.632,0.209,1.475,-0.789,-1.503,-0.273,246314858.887,1584,0,0,0.156
norefined,7,-1.665,-7.496,-2.567,0.604,0.213,1.473,-0.708,-1.444,-0.278,230689594.498,1584,0,0,0.222
norefined,8,-1.214,-7.580,-2.652,0.603,0.214,1.433,-0.868,-1.377,-0.250,239156513.013,1584,0,0,0.160
norefined,9,-1.698,-7.531,-2.627,0.582,0.213,1.432,-0.770,-1.323,-0.256,226258292.855,1584,0,0,0.225
norefined,10,-1.237,-7.614,-2.706,0.576,0.213,1.394,-0.915,-1.276,-0.233,234852239.661,1584,0,0,0.163
refined,11,-1.698,-7.531,-2.627,0.582,0.213,1.432,-0.770,-1.323,-0.256,226258292.855,1584,0,0,0.225
refined,12,-1.240,-6.460,-2.600,-0.268,-0.005,0.316,-0.648,-0.014,-0.091,188407873.033,1584,0,0,0.192
refined,13,-1.316,-6.734,-2.639,-0.057,0.038,0.509,-0.640,-0.206,-0.143,185436150.675,1584,0,0,0.195
refined,14,-1.352,-6.915,-2.729,-0.059,0.031,0.522,-0.655,-0.228,-0.148,185387813.067,1584,0,0,0.196
refined,15,-1.346,-6.877,-2.713,-0.045,0.030,0.530,-0.657,-0.229,-0.148,185385492.882,1584,0,0,0.196
refined,16,-1.350,-6.900,-2.723,-0.050,0.031,0.528,-0.657,-0.229,-0.148,185385045.106,1584,0,0,0.196
refined,17,-1.348,-6.889,-2.719,-0.048,0.030,0.529,-0.657,-0.229,-0.148,185384951.381,1584,0,0,0.196
refined,18,-1.349,-6.894,-2.721,-0.049,0.031,0.528,-0.657,-0.229,-0.148,185384930.176,1584,0,0,0.196
refined,19,-1.348,-6.892,-2.720,-0.048,0.030,0.528,-0.657,-0.229,-0.148,185384925.498,1584,0,0,0.196
refined,20,-1.349,-6.893,-2.720,-0.048,0.031,0.528,-0.657,-0.229,-0.148,185384924.451,1584,0,0,0.196
