stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,0.343,-7.510,-2.489,0.782,0.444,1.790,-0.556,-1.503,-0.124,2053862713.388,1584,0,0,-0.046
norefined,2,-0.141,-7.515,-2.547,0.736,0.395,1.754,-0.551,-1.547,-0.187,1084901086.750,1584,0,0,0.019
norefined,3,-0.637,-7.493,-2.571,0.706,0.388,1.760,-0.514,-1.555,-0.209,509823614.026,1584,0,0,0.085
norefined,4,-1.132,-7.454,-2.588,0.682,0.386,1.746,-0.460,-1.544,-0.219,322947268.805,1584,0,0,0.152
norefined,5,-1.345,-7.405,-2.850,0.658,0.513,1.650,-0.234,-1.330,-0.321,316356985.101,1584,0,0,0.182
norefined,6,-0.874,-7.485,-2.944,0.650,0.494,1.555,-0.291,-1.304,-0.310,348033070.146,1584,0,0,0.117
norefined,7,-1.361,-7.451,-2.931,0.652,0.468,1.503,-0.213,-1.265,-0.329,306536942.432,1584,0,0,0.183
norefined,8,-0.883,-7.526,-3.022,0.644,0.461,1.434,-0.253,-1.235,-0.310,336449749.089,1584,0,0,0.117
norefined,9,-1.370,-7.488,-3.009,0.646,0.442,1.393,-0.166,-1.192,-0.325,298642938.246,1584,0,0,0.183
norefined,10,-0.890,-7.561,-3.094,0.638,0.436,1.330,-0.206,-1.165,-0.301,326652542.931,1584,0,0,0.118
refined,11,-1.370,-7.488,-3.009,0.646,0.442,1.393,-0.166,-1.192,-0.325,298642938.246,1584,0,0,0.183
refined,12,-0.203,-2.218,-1.652,-1.039,-0.179,-1.864,0.670,1.874,0.422,701406419.115,1584,0,0,0.092
refined,13,-0.422,-2.761,-1.489,-0.273,0.053,-0.328,0.188,0.555,0.209,238964997.192,1584,0,0,0.153
refined,14,-0.568,-3.782,-2.030,-0.313,0.055,-0.370,0.251,0.588,0.208,210443209.650,1584,0,0,0.150
refined,15,-0.752,-5.154,-2.638,-0.352,0.093,-0.523,0.390,0.616,0.224,195556448.038,1584,0,0,0.146
refined,16,-0.917,-6.431,-3.202,-0.440,0.165,-0.750,0.564,0.689,0.211,190418083.978,1584,0,0,0.143
refined,17,-1.008,-7.139,-3.515,-0.537,0.238,-0.963,0.696,0.772,0.215,189400473.561,1584,0,0,0.141
refined,18,-1.048,-7.438,-3.632,-0.591,0.282,-1.079,0.775,0.810,0.251,189209332.503,1584,0,0,0.141
refined,19,-1.071,-7.609,-3.696,-0.622,0.303,-1.139,0.823,0.827,0.282,189155445.534,1584,0,0,0.141
refined,20,-1.084,-7.707,-3.732,-0.641,0.315,-1.174,0.851,0.836,0.301,189137807.234,1584,0,0,0.141
