stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,99.606,2.023,0.000,76,0,9,2587546216.101,179942104.640
refined,183.180,2.023,0.000,76,0,9,2587546216.101,101051246.506
