stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.164,-7.747,-2.217,0.385,1.584,0.826,-0.710,0.675,-0.084,818554550.206,0.150
norefined,2,-0.894,-7.723,-2.542,0.459,1.443,0.816,-0.694,0.469,-0.132,517461192.027,0.116
norefined,3,-1.187,-7.664,-2.776,0.461,1.207,0.774,-0.686,0.275,-0.237,373350877.223,0.155
norefined,4,-0.890,-7.596,-3.112,0.515,1.080,0.786,-0.645,0.124,-0.254,327989800.806,0.117
norefined,5,-1.367,-7.564,-3.094,0.467,0.956,0.746,-0.657,0.103,-0.292,270205874.078,0.181
norefined,6,-1.002,-7.504,-3.395,0.510,0.873,0.759,-0.616,-0.006,-0.287,230719383.175,0.134
norefined,7,-1.477,-7.480,-3.341,0.444,0.761,0.710,-0.630,0.003,-0.321,218244488.758,0.197
norefined,8,-1.068,-7.436,-3.603,0.473,0.705,0.718,-0.594,-0.082,-0.313,194280259.879,0.144
norefined,9,-1.539,-7.424,-3.509,0.398,0.611,0.665,-0.608,-0.043,-0.337,196226879.181,0.207
norefined,10,-1.100,-7.401,-3.730,0.419,0.570,0.668,-0.577,-0.113,-0.329,179942104.640,0.149
refined,11,-1.100,-7.401,-3.730,0.419,0.570,0.668,-0.577,-0.113,-0.329,179942104.640,0.149
refined,12,-0.626,-3.317,-1.602,-0.068,-0.458,-0.055,0.309,-0.016,0.307,178609107.119,0.189
refined,13,-0.753,-4.330,-2.079,-0.053,-0.177,-0.001,0.141,-0.243,0.139,104182881.057,0.174
refined,14,-0.823,-4.774,-2.327,0.001,-0.099,-0.003,0.072,-0.249,0.139,101130240.119,0.172
refined,15,-0.832,-4.830,-2.362,0.016,-0.089,0.011,0.059,-0.228,0.133,101054373.571,0.172
refined,16,-0.833,-4.839,-2.368,0.020,-0.088,0.016,0.056,-0.222,0.130,101051376.723,0.172
refined,17,-0.833,-4.841,-2.369,0.020,-0.088,0.016,0.056,-0.221,0.129,101051251.937,0.172
refined,18,-0.833,-4.842,-2.369,0.020,-0.088,0.017,0.055,-0.221,0.129,101051246.732,0.172
refined,19,-0.833,-4.842,-2.369,0.020,-0.088,0.017,0.055,-0.221,0.129,101051246.514,0.172
refined,20,-0.833,-4.842,-2.370,0.020,-0.088,0.017,0.055,-0.221,0.129,101051246.505,0.172
