attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.875,"[-1.439, -0.311]",0.564,-2.588,0.012,8.582,ngd,66,310311933.778,0.179,-1.000,0.125,0,0,fn
c,-6.925,"[-10.9, -2.95]",3.975,-2.905,0.005,8.582,ngd,66,310311933.778,0.179,-6.000,-0.925,0,0,fn
s,-4.269,"[-6.644, -1.895]",2.374,-2.999,0.004,8.582,ngd,66,310311933.778,0.179,-3.000,-1.269,0,0,fn
k0,-1.401,"[-2.555, -0.247]",1.154,-2.025,0.047,8.582,ngd,66,310311933.778,0.179,0.000,-1.401,0,1,fp
k1,-0.818,"[-1.792, 0.155]",0.974,-1.402,0.165,8.582,ngd,66,310311933.778,0.179,0.000,-0.818,0,0,fp
k2,0.350,"[-0.279, 0.978]",0.629,0.928,0.357,8.582,ngd,66,310311933.778,0.179,0.000,0.350,0,0,fp
k3,-0.440,"[-1.319, 0.44]",0.879,-0.834,0.407,8.582,ngd,66,310311933.778,0.179,0.000,-0.440,0,0,fp
k4,-0.230,"[-1.207, 0.747]",0.977,-0.392,0.696,8.582,ngd,66,310311933.778,0.179,0.000,-0.230,0,0,fp
k5,1.619,"[0.189, 3.049]",1.430,1.888,0.063,8.582,ngd,66,310311933.778,0.179,0.000,1.619,0,1,fp
vot,0.126,,,,,8.582,ngd,66,310311933.778,0.179,0.167,-0.040,0,0,fn
tt,-1.249,"[-2.929, 0.43]",1.680,-1.241,0.219,8.922,lm,66,1073515651.604,0.333,-1.000,-0.249,1,0,fn
c,-8.876,"[-20.842, 3.09]",11.966,-1.237,0.220,8.922,lm,66,1073515651.604,0.333,-6.000,-2.876,1,0,fn
s,-3.048,"[-6.95, 0.854]",3.902,-1.303,0.197,8.922,lm,66,1073515651.604,0.333,-3.000,-0.048,1,0,fn
k0,1.617,"[-1.356, 4.59]",2.973,0.907,0.367,8.922,lm,66,1073515651.604,0.333,0.000,1.617,0,0,fp
k1,-2.781,"[-7.497, 1.935]",4.716,-0.984,0.329,8.922,lm,66,1073515651.604,0.333,0.000,-2.781,0,0,fp
k2,-2.393,"[-5.295, 0.508]",2.901,-1.376,0.173,8.922,lm,66,1073515651.604,0.333,0.000,-2.393,0,0,fp
k3,-3.160,"[-7.581, 1.261]",4.421,-1.192,0.237,8.922,lm,66,1073515651.604,0.333,0.000,-3.160,0,0,fp
k4,4.717,"[-1.576, 11.01]",6.293,1.250,0.216,8.922,lm,66,1073515651.604,0.333,0.000,4.717,0,0,fp
k5,1.382,"[-2.045, 4.809]",3.427,0.673,0.504,8.922,lm,66,1073515651.604,0.333,0.000,1.382,0,0,fp
vot,0.141,,,,,8.922,lm,66,1073515651.604,0.333,0.167,-0.026,0,0,fn
tt,-0.778,"[-1.089, -0.467]",0.311,-4.171,0.000,17.518,ngd+lm,66,201842648.661,0.145,-1.000,0.222,0,0,fn
c,-4.899,"[-6.691, -3.107]",1.792,-4.561,0.000,17.518,ngd+lm,66,201842648.661,0.145,-6.000,1.101,0,0,fn
s,-2.556,"[-3.441, -1.671]",0.885,-4.817,0.000,17.518,ngd+lm,66,201842648.661,0.145,-3.000,0.444,0,0,fn
k0,0.155,"[-0.301, 0.611]",0.456,0.566,0.573,17.518,ngd+lm,66,201842648.661,0.145,0.000,0.155,0,0,fp
k1,0.187,"[-0.329, 0.703]",0.516,0.604,0.548,17.518,ngd+lm,66,201842648.661,0.145,0.000,0.187,0,0,fp
k2,0.066,"[-0.274, 0.407]",0.340,0.324,0.747,17.518,ngd+lm,66,201842648.661,0.145,0.000,0.066,0,0,fp
k3,-0.054,"[-0.479, 0.371]",0.425,-0.213,0.832,17.518,ngd+lm,66,201842648.661,0.145,0.000,-0.054,0,0,fp
k4,0.097,"[-0.353, 0.547]",0.450,0.360,0.720,17.518,ngd+lm,66,201842648.661,0.145,0.000,0.097,0,0,fp
k5,0.073,"[-0.553, 0.7]",0.627,0.195,0.846,17.518,ngd+lm,66,201842648.661,0.145,0.000,0.073,0,0,fp
vot,0.159,,,,,17.518,ngd+lm,66,201842648.661,0.145,0.167,-0.008,0,0,fn
