stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,74.957,2.023,0.000,0,9,3162936680.670,285751452.247,76
refined,267.299,2.023,0.000,0,9,3162936680.670,85702922.470,76
