stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.214,"[-1.95, -0.479]",0.736,-2.768,0.008
norefined,c,-5.280,"[-8.327, -2.233]",3.047,-2.906,0.006
norefined,s,-3.717,"[-6.025, -1.408]",2.308,-2.701,0.010
norefined,k0,-0.956,"[-1.91, -0.003]",0.954,-1.682,0.099
norefined,k1,1.093,"[-0.103, 2.289]",1.196,1.533,0.132
norefined,k2,1.345,"[0.058, 2.632]",1.287,1.753,0.086
norefined,k3,-1.299,"[-2.878, 0.279]",1.579,-1.381,0.174
norefined,k4,-1.548,"[-2.677, -0.42]",1.129,-2.301,0.026
norefined,k5,-0.318,"[-1.198, 0.562]",0.880,-0.606,0.547
refined,tt,-0.820,"[-1.068, -0.572]",0.248,-5.545,0.000
refined,c,-4.742,"[-6.013, -3.471]",1.271,-6.257,0.000
refined,s,-2.528,"[-3.302, -1.753]",0.774,-5.475,0.000
refined,k0,-0.491,"[-0.854, -0.127]",0.363,-2.264,0.028
refined,k1,-0.043,"[-0.398, 0.312]",0.355,-0.205,0.838
refined,k2,0.208,"[-0.207, 0.623]",0.415,0.840,0.405
refined,k3,0.261,"[-0.137, 0.659]",0.398,1.098,0.278
refined,k4,-0.307,"[-0.637, 0.023]",0.330,-1.559,0.125
refined,k5,-0.169,"[-0.542, 0.205]",0.374,-0.758,0.452
