stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.070,"[-1.887, -0.254]",0.817,-2.227,0.034
norefined,c,-7.449,"[-12.979, -1.919]",5.530,-2.289,0.030
norefined,s,-3.818,"[-7.143, -0.493]",3.325,-1.951,0.061
norefined,k0,1.311,"[-0.408, 3.03]",1.719,1.296,0.205
norefined,k1,0.576,"[-0.222, 1.373]",0.798,1.226,0.230
norefined,k2,-0.396,"[-1.57, 0.778]",1.174,-0.573,0.571
norefined,k3,-0.898,"[-2.123, 0.326]",1.224,-1.247,0.222
norefined,k4,1.368,"[-0.11, 2.846]",1.478,1.573,0.127
norefined,k5,-1.206,"[-2.952, 0.54]",1.746,-1.174,0.250
refined,tt,-0.761,"[-1.152, -0.369]",0.392,-3.300,0.003
refined,c,-4.362,"[-6.738, -1.986]",2.376,-3.119,0.004
refined,s,-2.198,"[-3.524, -0.873]",1.325,-2.818,0.009
refined,k0,0.189,"[-0.459, 0.838]",0.648,0.496,0.624
refined,k1,0.050,"[-0.317, 0.417]",0.367,0.231,0.819
refined,k2,0.024,"[-0.45, 0.497]",0.474,0.085,0.933
refined,k3,0.135,"[-0.362, 0.632]",0.497,0.461,0.648
refined,k4,0.400,"[-0.197, 0.996]",0.596,1.139,0.264
refined,k5,-0.379,"[-1.09, 0.331]",0.710,-0.907,0.372
