stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.409,"[-2.498, -0.32]",1.089,-2.344,0.041
norefined,c,-7.288,"[-13.407, -1.169]",6.119,-2.159,0.056
norefined,s,-4.574,"[-8.599, -0.55]",4.025,-2.060,0.066
norefined,k0,-0.208,"[-1.407, 0.992]",1.200,-0.314,0.760
norefined,k1,-0.301,"[-1.559, 0.957]",1.258,-0.434,0.674
norefined,k2,1.207,"[-0.616, 3.031]",1.823,1.200,0.258
norefined,k3,-0.519,"[-2.405, 1.368]",1.886,-0.498,0.629
norefined,k4,-0.579,"[-3.778, 2.621]",3.199,-0.328,0.750
norefined,k5,1.445,"[-2.334, 5.225]",3.780,0.693,0.504
refined,tt,-1.524,"[-3.076, 0.028]",1.552,-1.780,0.105
refined,c,-9.835,"[-19.359, -0.311]",9.524,-1.872,0.091
refined,s,-3.991,"[-8.277, 0.296]",4.287,-1.687,0.122
refined,k0,-0.325,"[-1.3, 0.65]",0.975,-0.603,0.560
refined,k1,-1.068,"[-2.615, 0.479]",1.547,-1.251,0.239
refined,k2,0.081,"[-0.876, 1.038]",0.957,0.154,0.881
refined,k3,-0.118,"[-1.617, 1.381]",1.499,-0.143,0.889
refined,k4,2.947,"[-1.027, 6.921]",3.974,1.344,0.209
refined,k5,-2.691,"[-6.749, 1.368]",4.058,-1.202,0.257
