attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.524,"[-3.076, 0.028]",1.552,-1.780,0.105,82,0.250,6840521.238,0.048,-1.000,-0.524,1,0,fn
c,-9.835,"[-19.359, -0.311]",9.524,-1.872,0.091,82,0.250,6840521.238,0.048,-6.000,-3.835,0,0,fn
s,-3.991,"[-8.277, 0.296]",4.287,-1.687,0.122,82,0.250,6840521.238,0.048,-3.000,-0.991,1,0,fn
k0,-0.325,"[-1.3, 0.65]",0.975,-0.603,0.560,82,0.250,6840521.238,0.048,0.000,-0.325,0,0,fp
k1,-1.068,"[-2.615, 0.479]",1.547,-1.251,0.239,82,0.250,6840521.238,0.048,0.000,-1.068,0,0,fp
k2,0.081,"[-0.876, 1.038]",0.957,0.154,0.881,82,0.250,6840521.238,0.048,0.000,0.081,0,0,fp
k3,-0.118,"[-1.617, 1.381]",1.499,-0.143,0.889,82,0.250,6840521.238,0.048,0.000,-0.118,0,0,fp
k4,2.947,"[-1.027, 6.921]",3.974,1.344,0.209,82,0.250,6840521.238,0.048,0.000,2.947,0,0,fp
k5,-2.691,"[-6.749, 1.368]",4.058,-1.202,0.257,82,0.250,6840521.238,0.048,0.000,-2.691,0,0,fp
vot,0.155,,,,,82,0.250,6840521.238,0.048,0.167,-0.012,0,0,fn
tt,-1.117,"[-1.48, -0.755]",0.363,-5.233,0.000,82,0.500,37348162.264,0.077,-1.000,-0.117,0,0,fn
c,-7.143,"[-9.368, -4.917]",2.225,-5.453,0.000,82,0.500,37348162.264,0.077,-6.000,-1.143,0,0,fn
s,-3.269,"[-4.515, -2.023]",1.246,-4.458,0.000,82,0.500,37348162.264,0.077,-3.000,-0.269,0,0,fn
k0,-0.343,"[-0.804, 0.118]",0.461,-1.264,0.216,82,0.500,37348162.264,0.077,0.000,-0.343,0,0,fp
k1,0.153,"[-0.292, 0.598]",0.445,0.586,0.563,82,0.500,37348162.264,0.077,0.000,0.153,0,0,fp
k2,-0.190,"[-0.712, 0.331]",0.521,-0.620,0.540,82,0.500,37348162.264,0.077,0.000,-0.190,0,0,fp
k3,0.110,"[-0.499, 0.719]",0.609,0.307,0.761,82,0.500,37348162.264,0.077,0.000,0.110,0,0,fp
k4,0.349,"[-0.21, 0.907]",0.559,1.060,0.298,82,0.500,37348162.264,0.077,0.000,0.349,0,0,fp
k5,0.223,"[-0.655, 1.102]",0.878,0.432,0.669,82,0.500,37348162.264,0.077,0.000,0.223,0,0,fp
vot,0.156,,,,,82,0.500,37348162.264,0.077,0.167,-0.010,0,0,fn
tt,-1.039,"[-1.385, -0.694]",0.345,-5.047,0.000,82,0.750,78789587.959,0.103,-1.000,-0.039,0,0,fn
c,-6.312,"[-8.366, -4.257]",2.054,-5.153,0.000,82,0.750,78789587.959,0.103,-6.000,-0.312,0,0,fn
s,-3.136,"[-4.263, -2.009]",1.127,-4.666,0.000,82,0.750,78789587.959,0.103,-3.000,-0.136,0,0,fn
k0,0.031,"[-0.458, 0.52]",0.489,0.105,0.917,82,0.750,78789587.959,0.103,0.000,0.031,0,0,fp
k1,-0.094,"[-0.504, 0.316]",0.410,-0.384,0.703,82,0.750,78789587.959,0.103,0.000,-0.094,0,0,fp
k2,-0.134,"[-0.566, 0.299]",0.432,-0.519,0.606,82,0.750,78789587.959,0.103,0.000,-0.134,0,0,fp
k3,-0.048,"[-0.608, 0.511]",0.559,-0.145,0.885,82,0.750,78789587.959,0.103,0.000,-0.048,0,0,fp
k4,-0.055,"[-0.511, 0.4]",0.456,-0.204,0.839,82,0.750,78789587.959,0.103,0.000,-0.055,0,0,fp
k5,0.190,"[-0.451, 0.83]",0.641,0.497,0.621,82,0.750,78789587.959,0.103,0.000,0.190,0,0,fp
vot,0.165,,,,,82,0.750,78789587.959,0.103,0.167,-0.002,0,0,fn
