stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.180,"[-1.795, -0.565]",0.615,-3.219,0.002
norefined,c,-7.784,"[-11.972, -3.597]",4.188,-3.118,0.003
norefined,s,-4.038,"[-6.316, -1.76]",2.278,-2.973,0.005
norefined,k0,-0.229,"[-1.062, 0.604]",0.833,-0.461,0.647
norefined,k1,-0.248,"[-0.835, 0.338]",0.586,-0.711,0.481
norefined,k2,0.520,"[-0.116, 1.156]",0.636,1.370,0.177
norefined,k3,-0.692,"[-1.538, 0.154]",0.846,-1.372,0.177
norefined,k4,-0.478,"[-1.196, 0.241]",0.718,-1.115,0.270
norefined,k5,1.288,"[0.318, 2.259]",0.970,2.227,0.031
refined,tt,-1.039,"[-1.385, -0.694]",0.345,-5.047,0.000
refined,c,-6.312,"[-8.366, -4.257]",2.054,-5.153,0.000
refined,s,-3.136,"[-4.263, -2.009]",1.127,-4.666,0.000
refined,k0,0.031,"[-0.458, 0.52]",0.489,0.105,0.917
refined,k1,-0.094,"[-0.504, 0.316]",0.410,-0.384,0.703
refined,k2,-0.134,"[-0.566, 0.299]",0.432,-0.519,0.606
refined,k3,-0.048,"[-0.608, 0.511]",0.559,-0.145,0.885
refined,k4,-0.055,"[-0.511, 0.4]",0.456,-0.204,0.839
refined,k5,0.190,"[-0.451, 0.83]",0.641,0.497,0.621
