stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,76.853,1.857,0.000,0,9,1826221900.086,73487189.414,38
refined,154.336,1.857,0.000,0,9,1826221900.086,37348162.264,38
