attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.221,"[-1.639, -0.803]",0.418,-4.865,0.000,4.245,ngd,84,191125156.089,0.146,-1.000,-0.221,0,0,fn
c,-5.939,"[-7.971, -3.907]",2.032,-4.869,0.000,4.245,ngd,84,191125156.089,0.146,-6.000,0.061,0,0,fn
s,-3.054,"[-4.077, -2.03]",1.023,-4.971,0.000,4.245,ngd,84,191125156.089,0.146,-3.000,-0.054,0,0,fn
vot,0.206,,,,,4.245,ngd,84,191125156.089,0.146,0.167,0.039,0,0,fn
tt,-1.032,"[-1.382, -0.682]",0.350,-4.910,0.000,4.500,lm,84,150529836.285,0.129,-1.000,-0.032,0,0,fn
c,-6.216,"[-8.38, -4.051]",2.164,-4.784,0.000,4.500,lm,84,150529836.285,0.129,-6.000,-0.216,0,0,fn
s,-2.870,"[-3.82, -1.92]",0.950,-5.033,0.000,4.500,lm,84,150529836.285,0.129,-3.000,0.130,0,0,fn
vot,0.166,,,,,4.500,lm,84,150529836.285,0.129,0.167,-0.001,0,0,fn
tt,-1.032,"[-1.382, -0.682]",0.350,-4.909,0.000,8.754,ngd+lm,84,150529828.036,0.129,-1.000,-0.032,0,0,fn
c,-6.218,"[-8.384, -4.052]",2.166,-4.783,0.000,8.754,ngd+lm,84,150529828.036,0.129,-6.000,-0.218,0,0,fn
s,-2.871,"[-3.821, -1.92]",0.950,-5.032,0.000,8.754,ngd+lm,84,150529828.036,0.129,-3.000,0.129,0,0,fn
vot,0.166,,,,,8.754,ngd+lm,84,150529828.036,0.129,0.167,-0.001,0,0,fn
