stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,54.692,1.857,0.000,38,0,9,1294186704.891,72005761.783
refined,135.857,1.857,0.000,38,0,9,1294186704.891,29983959.645
