stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-0.177,-6.046,-4.489,0.902,-1.717,-1.913,1.094,0.677,0.499,279279038.691,0.029
norefined,2,-0.668,-6.016,-4.513,0.866,-1.673,-1.956,1.097,0.637,0.507,141839396.268,0.111
norefined,3,-1.157,-5.987,-4.500,0.838,-1.666,-1.907,1.050,0.687,0.456,104308947.953,0.193
norefined,4,-1.063,-6.147,-4.344,1.006,-1.727,-1.530,1.074,0.815,0.453,81691099.681,0.173
norefined,5,-1.521,-6.160,-4.216,1.028,-1.744,-1.397,1.025,0.841,0.409,106829701.045,0.247
norefined,6,-1.045,-6.238,-4.256,1.053,-1.781,-1.293,1.060,0.857,0.441,76904069.382,0.167
norefined,7,-1.530,-6.219,-4.161,1.044,-1.777,-1.259,1.019,0.839,0.402,99440957.879,0.246
norefined,8,-1.051,-6.294,-4.204,1.065,-1.813,-1.163,1.049,0.854,0.433,74057996.997,0.167
norefined,9,-1.539,-6.268,-4.118,1.052,-1.802,-1.156,1.015,0.823,0.397,95092609.063,0.246
norefined,10,-1.059,-6.340,-4.165,1.070,-1.838,-1.065,1.042,0.838,0.428,72005761.783,0.167
refined,11,-1.059,-6.340,-4.165,1.070,-1.838,-1.065,1.042,0.838,0.428,72005761.783,0.167
refined,12,-0.944,-4.469,-2.190,0.845,-0.271,0.429,-0.283,-0.131,0.612,66723326.225,0.211
refined,13,-1.107,-5.851,-3.174,0.622,-0.879,-0.181,-0.033,0.420,0.704,31750098.251,0.189
refined,14,-1.099,-5.887,-3.157,0.666,-0.867,-0.118,0.164,0.291,0.559,29999287.845,0.187
refined,15,-1.111,-5.934,-3.201,0.693,-0.882,-0.112,0.165,0.276,0.565,29984226.390,0.187
refined,16,-1.112,-5.941,-3.204,0.690,-0.881,-0.112,0.168,0.279,0.563,29983974.449,0.187
refined,17,-1.111,-5.939,-3.204,0.691,-0.881,-0.112,0.167,0.278,0.563,29983961.201,0.187
refined,18,-1.112,-5.940,-3.204,0.691,-0.881,-0.112,0.167,0.278,0.563,29983959.839,0.187
refined,19,-1.112,-5.939,-3.204,0.691,-0.881,-0.112,0.167,0.278,0.563,29983959.668,0.187
refined,20,-1.112,-5.940,-3.204,0.691,-0.881,-0.112,0.167,0.278,0.563,29983959.645,0.187
