stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,123.174,1.765,0.000,57,0,9,2403077606.245,99733246.399
refined,228.015,1.765,0.000,57,0,9,2403077606.245,54923915.410
