stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.094,"[-1.831, -0.358]",0.737,-2.478,0.016
norefined,c,-8.272,"[-13.278, -3.266]",5.006,-2.756,0.008
norefined,s,-3.957,"[-6.568, -1.346]",2.611,-2.528,0.014
norefined,k0,-0.652,"[-1.663, 0.36]",1.012,-1.074,0.286
norefined,k1,-1.303,"[-2.338, -0.268]",1.035,-2.099,0.040
norefined,k2,0.686,"[-0.306, 1.678]",0.992,1.153,0.253
norefined,k3,0.902,"[-0.149, 1.952]",1.051,1.431,0.157
norefined,k4,0.371,"[-0.758, 1.5]",1.129,0.548,0.586
norefined,k5,0.804,"[-0.083, 1.69]",0.886,1.513,0.135
refined,tt,-0.823,"[-1.195, -0.451]",0.372,-3.687,0.000
refined,c,-5.153,"[-7.377, -2.929]",2.224,-3.865,0.000
refined,s,-2.514,"[-3.699, -1.329]",1.185,-3.538,0.001
refined,k0,-0.100,"[-0.594, 0.394]",0.494,-0.337,0.737
refined,k1,-0.439,"[-0.848, -0.031]",0.408,-1.796,0.077
refined,k2,0.132,"[-0.398, 0.663]",0.530,0.416,0.679
refined,k3,-0.025,"[-0.61, 0.56]",0.585,-0.070,0.944
refined,k4,0.087,"[-0.46, 0.634]",0.547,0.265,0.792
refined,k5,0.565,"[0.043, 1.086]",0.521,1.807,0.075
