stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.106,"[-1.698, -0.514]",0.592,-3.115,0.003
norefined,c,-8.029,"[-11.873, -4.184]",3.844,-3.483,0.001
norefined,s,-3.507,"[-5.376, -1.639]",1.869,-3.131,0.003
norefined,k0,-1.456,"[-2.566, -0.345]",1.110,-2.187,0.032
norefined,k1,1.177,"[0.145, 2.21]",1.033,1.901,0.062
norefined,k2,-0.365,"[-1.183, 0.452]",0.817,-0.746,0.458
norefined,k3,1.140,"[0.102, 2.178]",1.038,1.832,0.071
norefined,k4,-0.925,"[-1.803, -0.047]",0.878,-1.756,0.084
norefined,k5,-0.225,"[-1.497, 1.047]",1.272,-0.295,0.769
refined,tt,-1.587,"[-2.105, -1.069]",0.518,-5.110,0.000
refined,c,-9.113,"[-12.001, -6.224]",2.889,-5.262,0.000
refined,s,-4.581,"[-6.065, -3.098]",1.484,-5.150,0.000
refined,k0,-0.090,"[-0.577, 0.398]",0.488,-0.307,0.760
refined,k1,-0.511,"[-1.192, 0.17]",0.681,-1.253,0.215
refined,k2,-0.315,"[-0.858, 0.227]",0.543,-0.969,0.336
refined,k3,0.494,"[-0.084, 1.073]",0.579,1.425,0.159
refined,k4,0.752,"[0.073, 1.431]",0.679,1.848,0.069
refined,k5,0.425,"[-0.369, 1.219]",0.794,0.892,0.375
