attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.022,"[-1.518, -0.525]",0.496,-3.429,0.001,5.091,ngd,10,291503974.427,0.175,-1.000,-0.022,0,0,fn
c,-6.573,"[-9.715, -3.431]",3.142,-3.485,0.001,5.091,ngd,10,291503974.427,0.175,-6.000,-0.573,0,0,fn
s,-4.711,"[-7.049, -2.373]",2.338,-3.356,0.001,5.091,ngd,10,291503974.427,0.175,-3.000,-1.711,0,0,fn
vot,0.155,,,,,5.091,ngd,10,291503974.427,0.175,0.167,-0.011,0,0,fn
tt,-2.947,"[-7.516, 1.622]",4.569,-1.075,0.286,5.370,lm,10,1578560345.744,0.408,-1.000,-1.947,1,0,fn
c,-5.729,"[-15.291, 3.832]",9.562,-0.998,0.321,5.370,lm,10,1578560345.744,0.408,-6.000,0.271,1,0,fn
s,-4.856,"[-12.812, 3.099]",7.956,-1.017,0.313,5.370,lm,10,1578560345.744,0.408,-3.000,-1.856,1,0,fn
vot,0.514,,,,,5.370,lm,10,1578560345.744,0.408,0.167,0.348,0,0,fn
tt,-1.410,"[-2.137, -0.682]",0.727,-3.229,0.002,10.485,ngd+lm,10,213635953.250,0.150,-1.000,-0.410,0,0,fn
c,-8.344,"[-12.821, -3.867]",4.477,-3.105,0.003,10.485,ngd+lm,10,213635953.250,0.150,-6.000,-2.344,0,0,fn
s,-4.438,"[-6.621, -2.254]",2.184,-3.386,0.001,10.485,ngd+lm,10,213635953.250,0.150,-3.000,-1.438,0,0,fn
vot,0.169,,,,,10.485,ngd+lm,10,213635953.250,0.150,0.167,0.002,0,0,fn
