attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-4.449,"[-11.648, 2.75]",7.199,-1.120,0.289,58,0.250,23786562.549,0.109,-1.000,-3.449,1,0,fn
c,-18.821,"[-51.014, 13.371]",32.192,-1.060,0.314,58,0.250,23786562.549,0.109,-6.000,-12.821,1,0,fn
s,-11.751,"[-33.497, 9.995]",21.746,-0.979,0.350,58,0.250,23786562.549,0.109,-3.000,-8.751,1,0,fn
k0,-4.391,"[-12.163, 3.381]",7.772,-1.024,0.330,58,0.250,23786562.549,0.109,0.000,-4.391,0,0,fp
k1,-5.732,"[-20.063, 8.599]",14.331,-0.725,0.485,58,0.250,23786562.549,0.109,0.000,-5.732,0,0,fp
k2,7.088,"[-5.7, 19.876]",12.788,1.005,0.339,58,0.250,23786562.549,0.109,0.000,7.088,0,0,fp
k3,-0.596,"[-4.485, 3.293]",3.889,-0.278,0.787,58,0.250,23786562.549,0.109,0.000,-0.596,0,0,fp
k4,-2.457,"[-7.101, 2.186]",4.643,-0.959,0.360,58,0.250,23786562.549,0.109,0.000,-2.457,0,0,fp
k5,1.531,"[-3.82, 6.881]",5.350,0.519,0.615,58,0.250,23786562.549,0.109,0.000,1.531,0,0,fp
vot,0.236,,,,,58,0.250,23786562.549,0.109,0.167,0.070,0,0,fn
tt,-1.243,"[-1.732, -0.754]",0.489,-4.321,0.000,58,0.500,32298931.735,0.090,-1.000,-0.243,0,0,fn
c,-7.840,"[-10.912, -4.768]",3.072,-4.336,0.000,58,0.500,32298931.735,0.090,-6.000,-1.840,0,0,fn
s,-3.966,"[-5.39, -2.542]",1.424,-4.732,0.000,58,0.500,32298931.735,0.090,-3.000,-0.966,0,0,fn
k0,0.341,"[-0.431, 1.113]",0.772,0.751,0.459,58,0.500,32298931.735,0.090,0.000,0.341,0,0,fp
k1,0.067,"[-0.496, 0.631]",0.563,0.202,0.841,58,0.500,32298931.735,0.090,0.000,0.067,0,0,fp
k2,0.695,"[0.042, 1.347]",0.652,1.810,0.081,58,0.500,32298931.735,0.090,0.000,0.695,0,1,fp
k3,0.764,"[-0.015, 1.543]",0.779,1.666,0.106,58,0.500,32298931.735,0.090,0.000,0.764,0,0,fp
k4,-0.508,"[-1.172, 0.156]",0.664,-1.300,0.204,58,0.500,32298931.735,0.090,0.000,-0.508,0,0,fp
k5,0.153,"[-0.635, 0.941]",0.788,0.330,0.744,58,0.500,32298931.735,0.090,0.000,0.153,0,0,fp
vot,0.159,,,,,58,0.500,32298931.735,0.090,0.167,-0.008,0,0,fn
tt,-1.591,"[-2.139, -1.043]",0.548,-4.872,0.000,58,0.750,57699666.797,0.092,-1.000,-0.591,0,0,fn
c,-9.908,"[-13.332, -6.484]",3.424,-4.854,0.000,58,0.750,57699666.797,0.092,-6.000,-3.908,0,0,fn
s,-4.670,"[-6.25, -3.089]",1.581,-4.955,0.000,58,0.750,57699666.797,0.092,-3.000,-1.670,0,0,fn
k0,-0.004,"[-0.576, 0.567]",0.571,-0.012,0.990,58,0.750,57699666.797,0.092,0.000,-0.004,0,0,fp
k1,0.009,"[-0.483, 0.501]",0.492,0.031,0.975,58,0.750,57699666.797,0.092,0.000,0.009,0,0,fp
k2,1.166,"[0.418, 1.915]",0.748,2.614,0.012,58,0.750,57699666.797,0.092,0.000,1.166,0,1,fp
k3,0.636,"[-0.039, 1.31]",0.675,1.581,0.120,58,0.750,57699666.797,0.092,0.000,0.636,0,0,fp
k4,-1.156,"[-1.82, -0.492]",0.664,-2.921,0.005,58,0.750,57699666.797,0.092,0.000,-1.156,0,1,fp
k5,1.050,"[0.346, 1.753]",0.703,2.503,0.016,58,0.750,57699666.797,0.092,0.000,1.050,0,1,fp
vot,0.161,,,,,58,0.750,57699666.797,0.092,0.167,-0.006,0,0,fn
