stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.614,"[-1.169, -0.059]",0.555,-1.855,0.070
norefined,c,-4.632,"[-8.309, -0.954]",3.678,-2.112,0.040
norefined,s,-2.138,"[-3.953, -0.324]",1.814,-1.976,0.054
norefined,k0,-0.165,"[-1.411, 1.081]",1.246,-0.222,0.825
norefined,k1,0.133,"[-0.873, 1.139]",1.006,0.222,0.826
norefined,k2,0.947,"[-0.142, 2.036]",1.089,1.458,0.151
norefined,k3,-1.364,"[-3.32, 0.592]",1.956,-1.170,0.248
norefined,k4,-0.594,"[-1.704, 0.516]",1.110,-0.898,0.374
norefined,k5,-1.261,"[-2.586, 0.065]",1.326,-1.595,0.117
refined,tt,-1.591,"[-2.139, -1.043]",0.548,-4.872,0.000
refined,c,-9.908,"[-13.332, -6.484]",3.424,-4.854,0.000
refined,s,-4.670,"[-6.25, -3.089]",1.581,-4.955,0.000
refined,k0,-0.004,"[-0.576, 0.567]",0.571,-0.012,0.990
refined,k1,0.009,"[-0.483, 0.501]",0.492,0.031,0.975
refined,k2,1.166,"[0.418, 1.915]",0.748,2.614,0.012
refined,k3,0.636,"[-0.039, 1.31]",0.675,1.581,0.120
refined,k4,-1.156,"[-1.82, -0.492]",0.664,-2.921,0.005
refined,k5,1.050,"[0.346, 1.753]",0.703,2.503,0.016
