stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.175,"[-6.075, 3.724]",4.899,-0.435,0.673
norefined,c,-4.443,"[-24.376, 15.491]",19.934,-0.404,0.695
norefined,s,-2.079,"[-10.269, 6.111]",8.190,-0.460,0.655
norefined,k0,-0.252,"[-3.302, 2.798]",3.050,-0.150,0.884
norefined,k1,-0.108,"[-3.012, 2.796]",2.904,-0.067,0.948
norefined,k2,1.424,"[-6.083, 8.931]",7.507,0.344,0.738
norefined,k3,-1.557,"[-6.416, 3.301]",4.858,-0.581,0.574
norefined,k4,-0.160,"[-2.074, 1.755]",1.915,-0.151,0.883
norefined,k5,-1.172,"[-4.916, 2.573]",3.745,-0.567,0.583
refined,tt,-4.449,"[-11.648, 2.75]",7.199,-1.120,0.289
refined,c,-18.821,"[-51.014, 13.371]",32.192,-1.060,0.314
refined,s,-11.751,"[-33.497, 9.995]",21.746,-0.979,0.350
refined,k0,-4.391,"[-12.163, 3.381]",7.772,-1.024,0.330
refined,k1,-5.732,"[-20.063, 8.599]",14.331,-0.725,0.485
refined,k2,7.088,"[-5.7, 19.876]",12.788,1.005,0.339
refined,k3,-0.596,"[-4.485, 3.293]",3.889,-0.278,0.787
refined,k4,-2.457,"[-7.101, 2.186]",4.643,-0.959,0.360
refined,k5,1.531,"[-3.82, 6.881]",5.350,0.519,0.615
