stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,71.601,1.765,0.000,0,9,2528627716.105,175292164.964,57
refined,208.953,1.765,0.000,0,9,2528627716.105,62934407.635,57
