stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,7.704,2.347,0.002,0,9,700285658.448,88271846.150,19
refined,56.963,2.347,0.000,0,9,700285658.448,13398353.945,19
