attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.920,"[-2.059, 0.218]",1.139,-1.613,0.111,84,0.800,1296392772.845,0.293,-1.000,0.080,1,0,fn
c,-5.353,"[-11.984, 1.277]",6.631,-1.611,0.112,84,0.800,1296392772.845,0.293,-6.000,0.647,1,0,fn
s,-2.498,"[-5.97, 0.974]",3.472,-1.436,0.156,84,0.800,1296392772.845,0.293,-3.000,0.502,1,0,fn
k0,-0.874,"[-3.196, 1.448]",2.322,-0.751,0.455,84,0.800,1296392772.845,0.293,0.000,-0.874,0,0,fp
k1,0.929,"[-0.999, 2.857]",1.928,0.962,0.340,84,0.800,1296392772.845,0.293,0.000,0.929,0,0,fp
k2,-1.185,"[-3.831, 1.462]",2.646,-0.894,0.375,84,0.800,1296392772.845,0.293,0.000,-1.185,0,0,fp
k3,-0.907,"[-3.216, 1.403]",2.309,-0.784,0.436,84,0.800,1296392772.845,0.293,0.000,-0.907,0,0,fp
k4,-0.028,"[-2.066, 2.011]",2.039,-0.027,0.978,84,0.800,1296392772.845,0.293,0.000,-0.028,0,0,fp
k5,-1.003,"[-4.091, 2.084]",3.087,-0.649,0.519,84,0.800,1296392772.845,0.293,0.000,-1.003,0,0,fp
vot,0.172,,,,,84,0.800,1296392772.845,0.293,0.167,0.005,0,0,fn
tt,-0.309,"[-0.395, -0.223]",0.086,-7.184,0.000,84,0.900,220223654.657,0.136,-1.000,0.691,0,0,fn
c,-2.021,"[-2.565, -1.476]",0.545,-7.404,0.000,84,0.900,220223654.657,0.136,-6.000,3.979,0,0,fn
s,-1.080,"[-1.409, -0.751]",0.329,-6.549,0.000,84,0.900,220223654.657,0.136,-3.000,1.920,0,0,fn
k0,0.153,"[-0.102, 0.407]",0.254,1.199,0.235,84,0.900,220223654.657,0.136,0.000,0.153,0,0,fp
k1,0.219,"[-0.0, 0.438]",0.219,1.994,0.050,84,0.900,220223654.657,0.136,0.000,0.219,0,1,fp
k2,0.176,"[-0.085, 0.438]",0.261,1.346,0.183,84,0.900,220223654.657,0.136,0.000,0.176,0,0,fp
k3,-0.405,"[-0.772, -0.037]",0.368,-2.197,0.031,84,0.900,220223654.657,0.136,0.000,-0.405,0,1,fp
k4,0.583,"[0.248, 0.919]",0.335,3.472,0.001,84,0.900,220223654.657,0.136,0.000,0.583,0,1,fp
k5,0.047,"[-0.357, 0.451]",0.404,0.232,0.817,84,0.900,220223654.657,0.136,0.000,0.047,0,0,fp
vot,0.153,,,,,84,0.900,220223654.657,0.136,0.167,-0.014,0,0,fn
tt,-0.801,"[-1.111, -0.492]",0.310,-5.163,0.000,84,1.100,164550820.762,0.143,-1.000,0.199,0,0,fn
c,-4.573,"[-6.303, -2.842]",1.731,-5.273,0.000,84,1.100,164550820.762,0.143,-6.000,1.427,0,0,fn
s,-2.415,"[-3.334, -1.497]",0.918,-5.249,0.000,84,1.100,164550820.762,0.143,-3.000,0.585,0,0,fn
k0,-0.191,"[-0.729, 0.347]",0.538,-0.709,0.480,84,1.100,164550820.762,0.143,0.000,-0.191,0,0,fp
k1,-0.394,"[-0.836, 0.048]",0.442,-1.781,0.079,84,1.100,164550820.762,0.143,0.000,-0.394,0,1,fp
k2,0.093,"[-0.379, 0.566]",0.472,0.394,0.695,84,1.100,164550820.762,0.143,0.000,0.093,0,0,fp
k3,0.049,"[-0.574, 0.672]",0.623,0.157,0.875,84,1.100,164550820.762,0.143,0.000,0.049,0,0,fp
k4,-0.045,"[-0.654, 0.563]",0.609,-0.148,0.883,84,1.100,164550820.762,0.143,0.000,-0.045,0,0,fp
k5,-0.089,"[-0.79, 0.612]",0.701,-0.254,0.800,84,1.100,164550820.762,0.143,0.000,-0.089,0,0,fp
vot,0.175,,,,,84,1.100,164550820.762,0.143,0.167,0.009,0,0,fn
tt,-0.876,"[-1.334, -0.417]",0.458,-3.813,0.000,84,1.200,321067078.674,0.218,-1.000,0.124,0,0,fn
c,-4.820,"[-7.294, -2.347]",2.473,-3.890,0.000,84,1.200,321067078.674,0.218,-6.000,1.180,0,0,fn
s,-2.263,"[-3.417, -1.11]",1.154,-3.916,0.000,84,1.200,321067078.674,0.218,-3.000,0.737,0,0,fn
k0,0.006,"[-0.727, 0.74]",0.734,0.017,0.986,84,1.200,321067078.674,0.218,0.000,0.006,0,0,fp
k1,-0.389,"[-1.03, 0.252]",0.641,-1.211,0.230,84,1.200,321067078.674,0.218,0.000,-0.389,0,0,fp
k2,-0.441,"[-1.105, 0.222]",0.663,-1.328,0.189,84,1.200,321067078.674,0.218,0.000,-0.441,0,0,fp
k3,0.458,"[-0.424, 1.34]",0.882,1.036,0.304,84,1.200,321067078.674,0.218,0.000,0.458,0,0,fp
k4,-0.290,"[-1.116, 0.537]",0.827,-0.700,0.486,84,1.200,321067078.674,0.218,0.000,-0.290,0,0,fp
k5,-0.138,"[-1.145, 0.87]",1.007,-0.273,0.786,84,1.200,321067078.674,0.218,0.000,-0.138,0,0,fp
vot,0.182,,,,,84,1.200,321067078.674,0.218,0.167,0.015,0,0,fn
