attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.184,"[-1.736, -0.631]",0.553,-3.571,0.001,53,0.150,245157044.840,0.164,-1.000,-0.184,0,0,fn
c,-6.849,"[-9.644, -4.054]",2.795,-4.088,0.000,53,0.150,245157044.840,0.164,-6.000,-0.849,0,0,fn
s,-3.310,"[-4.729, -1.892]",1.418,-3.892,0.000,53,0.150,245157044.840,0.164,-3.000,-0.310,0,0,fn
k0,0.100,"[-0.496, 0.696]",0.596,0.281,0.780,53,0.150,245157044.840,0.164,0.000,0.100,0,0,fp
k1,0.121,"[-0.531, 0.774]",0.652,0.310,0.757,53,0.150,245157044.840,0.164,0.000,0.121,0,0,fp
k2,0.266,"[-0.545, 1.077]",0.811,0.547,0.586,53,0.150,245157044.840,0.164,0.000,0.266,0,0,fp
k3,-0.037,"[-0.893, 0.82]",0.856,-0.071,0.943,53,0.150,245157044.840,0.164,0.000,-0.037,0,0,fp
k4,-0.156,"[-0.892, 0.58]",0.736,-0.353,0.725,53,0.150,245157044.840,0.164,0.000,-0.156,0,0,fp
k5,0.015,"[-0.811, 0.841]",0.826,0.031,0.976,53,0.150,245157044.840,0.164,0.000,0.015,0,0,fp
vot,0.173,,,,,53,0.150,245157044.840,0.164,0.167,0.006,0,0,fn
tt,-1789.621,"[-1791.573, -1787.669]",1.952,-1529.439,0.000,53,0.200,351917719.842,0.190,-1.000,-1788.621,0,0,fn
c,-10244.312,"[-10247.385, -10241.238]",3.073,-5559.707,0.000,53,0.200,351917719.842,0.190,-6.000,-10238.312,0,0,fn
s,-4570.160,"[-4571.457, -4568.864]",1.296,-5880.088,0.000,53,0.200,351917719.842,0.190,-3.000,-4567.160,0,0,fn
k0,25.312,"[21.017, 29.607]",4.295,9.829,0.000,53,0.200,351917719.842,0.190,0.000,25.312,0,1,fp
k1,2141.899,"[2139.104, 2144.695]",2.795,1278.118,0.000,53,0.200,351917719.842,0.190,0.000,2141.899,0,1,fp
k2,469.260,"[466.136, 472.385]",3.125,250.476,0.000,53,0.200,351917719.842,0.190,0.000,469.260,0,1,fp
k3,807.561,"[801.4, 813.722]",6.161,218.627,0.000,53,0.200,351917719.842,0.190,0.000,807.561,0,1,fp
k4,-1602.317,"[-1619.159, -1585.475]",16.842,-158.684,0.000,53,0.200,351917719.842,0.190,0.000,-1602.317,0,1,fp
k5,1351.388,"[1343.77, 1359.007]",7.618,295.862,0.000,53,0.200,351917719.842,0.190,0.000,1351.388,0,1,fp
vot,0.175,,,,,53,0.200,351917719.842,0.190,0.167,0.008,0,0,fn
tt,-1.291,"[-2.124, -0.458]",0.833,-2.585,0.012,53,0.250,413641806.379,0.216,-1.000,-0.291,0,0,fn
c,-7.370,"[-11.554, -3.187]",4.183,-2.938,0.005,53,0.250,413641806.379,0.216,-6.000,-1.370,0,0,fn
s,-3.737,"[-5.948, -1.527]",2.210,-2.820,0.006,53,0.250,413641806.379,0.216,-3.000,-0.737,0,0,fn
k0,0.487,"[-0.371, 1.345]",0.858,0.947,0.347,53,0.250,413641806.379,0.216,0.000,0.487,0,0,fp
k1,0.823,"[-0.322, 1.969]",1.145,1.199,0.235,53,0.250,413641806.379,0.216,0.000,0.823,0,0,fp
k2,-0.177,"[-1.111, 0.758]",0.935,-0.315,0.754,53,0.250,413641806.379,0.216,0.000,-0.177,0,0,fp
k3,0.075,"[-0.931, 1.081]",1.006,0.124,0.902,53,0.250,413641806.379,0.216,0.000,0.075,0,0,fp
k4,0.718,"[-0.284, 1.72]",1.002,1.195,0.236,53,0.250,413641806.379,0.216,0.000,0.718,0,0,fp
k5,-0.435,"[-1.315, 0.446]",0.881,-0.823,0.413,53,0.250,413641806.379,0.216,0.000,-0.435,0,0,fp
vot,0.175,,,,,53,0.250,413641806.379,0.216,0.167,0.008,0,0,fn
