stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.999,"[-1.461, -0.537]",0.462,-3.604,0.001
norefined,c,-7.235,"[-11.035, -3.434]",3.800,-3.175,0.002
norefined,s,-2.159,"[-3.373, -0.944]",1.215,-2.964,0.004
norefined,k0,-0.798,"[-1.9, 0.305]",1.102,-1.207,0.232
norefined,k1,0.992,"[0.065, 1.918]",0.927,1.785,0.079
norefined,k2,1.198,"[0.331, 2.065]",0.867,2.305,0.024
norefined,k3,-0.958,"[-1.891, -0.026]",0.933,-1.714,0.091
norefined,k4,-0.331,"[-1.208, 0.546]",0.877,-0.630,0.531
norefined,k5,1.170,"[0.418, 1.921]",0.751,2.597,0.012
refined,tt,-1.245,"[-1.742, -0.748]",0.497,-4.178,0.000
refined,c,-7.848,"[-10.982, -4.715]",3.133,-4.178,0.000
refined,s,-3.719,"[-5.34, -2.099]",1.620,-3.828,0.000
refined,k0,-0.353,"[-1.245, 0.538]",0.892,-0.661,0.511
refined,k1,0.110,"[-0.77, 0.989]",0.879,0.208,0.836
refined,k2,-0.065,"[-0.782, 0.652]",0.717,-0.152,0.880
refined,k3,-0.070,"[-1.0, 0.86]",0.930,-0.126,0.900
refined,k4,-0.600,"[-1.465, 0.266]",0.865,-1.156,0.252
refined,k5,0.199,"[-0.336, 0.733]",0.534,0.620,0.538
