stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,25.188,1.727,0.000,0,9,3671587119.780,837590331.950,76
refined,35.478,1.727,0.000,0,9,3671587119.780,636796083.745,76
