stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,5.853,2.023,0.000,0,9,1901344674.985,1064447223.734,76
refined,5.853,2.023,0.000,0,9,1901344674.985,1064447223.734,76
