stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.561,-7.646,-1.586,-0.012,-1.595,1.409,-1.292,0.907,-1.136,1295637516.037,1584,0,0,0.073
norefined,2,-1.041,-7.604,-1.619,0.010,-1.557,1.447,-1.213,0.977,-1.087,1217867090.069,1584,0,0,0.137
norefined,3,-0.576,-7.626,-1.785,0.059,-1.539,1.467,-1.158,0.977,-1.095,1243564281.354,1584,0,0,0.076
norefined,4,-1.057,-7.584,-1.801,0.079,-1.500,1.504,-1.078,1.044,-1.044,1158331031.023,1584,0,0,0.139
norefined,5,-0.592,-7.604,-1.964,0.130,-1.482,1.524,-1.023,1.041,-1.049,1197835641.619,1584,0,0,0.078
norefined,6,-1.074,-7.561,-1.968,0.145,-1.442,1.561,-0.946,1.104,-0.999,1106464547.938,1584,0,0,0.142
norefined,7,-0.608,-7.580,-2.131,0.194,-1.423,1.579,-0.895,1.095,-1.003,1157759801.369,1584,0,0,0.080
norefined,8,-1.092,-7.535,-2.129,0.202,-1.384,1.614,-0.822,1.154,-0.957,1063926152.879,1584,0,0,0.145
norefined,9,-0.623,-7.553,-2.288,0.247,-1.363,1.628,-0.780,1.134,-0.963,1123582785.177,1584,0,0,0.083
norefined,10,-1.108,-7.505,-2.283,0.249,-1.325,1.663,-0.710,1.190,-0.922,1030088653.101,1584,0,0,0.148
refined,11,-1.108,-7.505,-2.283,0.249,-1.325,1.663,-0.710,1.190,-0.922,1030088653.101,1584,0,0,0.148
refined,12,0.818,4.905,0.750,-0.335,1.447,-2.569,1.797,-1.545,2.158,9435392693.267,1584,0,0,0.167
refined,13,-2.903,-20.778,-2.831,0.600,-2.938,10.887,-4.151,6.880,-8.112,1445067686.210,1584,0,0,0.140
refined,14,2.362,14.458,0.071,0.066,6.377,-12.399,4.047,-6.762,7.823,10253541186.492,1584,0,0,0.163
refined,15,-16.832,-107.283,-1.687,2.081,-46.392,82.128,-23.920,49.653,-56.249,2606924682.887,1584,0,0,0.157
refined,16,597.145,3713.710,45.093,-127.233,1624.294,-2769.104,820.682,-1725.815,2018.670,10559477110.535,1584,0,0,0.161
refined,17,6696.131,27278.184,10802.226,-15237.501,-7417.640,5703.177,5909.217,20368.771,-8834.996,10515545603.107,1584,0,0,0.245
refined,18,6827.036,27216.912,9791.595,-14625.432,-7694.860,5641.946,6978.703,21274.104,-8221.875,10531599887.113,1584,0,0,0.251
refined,19,6827.036,27216.912,9791.595,-14625.432,-7694.860,5641.946,6978.703,21274.104,-8221.875,10531599887.113,1584,0,0,0.251
refined,20,6827.036,27216.912,9791.595,-14625.432,-7694.860,5641.946,6978.703,21274.104,-8221.875,10531599887.113,1584,0,0,0.251
