stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,109.042,2.023,0.000,0,9,3729842870.665,238367053.516,76
refined,155.285,2.023,0.000,0,9,3729842870.665,170630408.657,76
