stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.108,"[-3.317, 1.101]",2.209,-1.002,0.320
norefined,c,-7.505,"[-20.641, 5.63]",13.135,-1.140,0.258
norefined,s,-2.283,"[-7.452, 2.886]",5.169,-0.882,0.381
norefined,k0,0.249,"[-1.472, 1.971]",1.721,0.289,0.773
norefined,k1,-1.325,"[-4.867, 2.217]",3.542,-0.747,0.458
norefined,k2,1.663,"[-3.096, 6.422]",4.759,0.697,0.488
norefined,k3,-0.710,"[-2.906, 1.486]",2.196,-0.646,0.521
norefined,k4,1.190,"[-1.101, 3.481]",2.291,1.037,0.303
norefined,k5,-0.922,"[-3.848, 2.004]",2.926,-0.629,0.532
refined,tt,-1.108,"[-3.317, 1.101]",2.209,-1.002,0.320
refined,c,-7.505,"[-20.641, 5.63]",13.135,-1.140,0.258
refined,s,-2.283,"[-7.452, 2.886]",5.169,-0.882,0.381
refined,k0,0.249,"[-1.472, 1.971]",1.721,0.289,0.773
refined,k1,-1.325,"[-4.867, 2.217]",3.542,-0.747,0.458
refined,k2,1.663,"[-3.096, 6.422]",4.759,0.697,0.488
refined,k3,-0.710,"[-2.906, 1.486]",2.196,-0.646,0.521
refined,k4,1.190,"[-1.101, 3.481]",2.291,1.037,0.303
refined,k5,-0.922,"[-3.848, 2.004]",2.926,-0.629,0.532
