stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,9.265,2.023,0.000,0,9,2312141394.513,1030088653.106,76
refined,9.265,2.023,0.000,0,9,2312141394.513,1030088653.106,76
