stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,32.695,2.023,0.000,0,9,2675514935.872,496216505.773,76
refined,64.587,2.023,0.000,0,9,2675514935.872,276513995.149,76
