stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.790,"[-1.909, 0.329]",1.119,-1.409,0.163
norefined,c,-6.611,"[-14.402, 1.179]",7.791,-1.694,0.095
norefined,s,-3.346,"[-7.799, 1.107]",4.453,-1.500,0.138
norefined,k0,1.690,"[-1.394, 4.774]",3.084,1.094,0.278
norefined,k1,1.261,"[-1.252, 3.774]",2.513,1.002,0.320
norefined,k2,1.228,"[-1.123, 3.579]",2.351,1.042,0.301
norefined,k3,1.232,"[-1.685, 4.148]",2.917,0.843,0.402
norefined,k4,-0.387,"[-2.403, 1.629]",2.016,-0.383,0.703
norefined,k5,-1.876,"[-4.976, 1.225]",3.101,-1.207,0.232
refined,tt,-0.181,"[-0.255, -0.107]",0.074,-4.867,0.000
refined,c,-1.562,"[-2.105, -1.019]",0.543,-5.741,0.000
refined,s,-0.627,"[-0.973, -0.281]",0.346,-3.617,0.001
refined,k0,0.062,"[-0.356, 0.481]",0.419,0.296,0.768
refined,k1,0.312,"[-0.016, 0.641]",0.328,1.898,0.062
refined,k2,0.230,"[-0.038, 0.497]",0.268,1.712,0.091
refined,k3,0.255,"[-0.184, 0.695]",0.439,1.159,0.250
refined,k4,0.414,"[0.105, 0.723]",0.309,2.672,0.009
refined,k5,-0.058,"[-0.415, 0.299]",0.357,-0.323,0.748
