stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-1.200,-6.482,-2.829,1.980,1.306,1.630,1.414,-0.605,-1.782,1316220930.841,1584,0,0,0.185
norefined,2,-0.734,-6.521,-2.982,1.928,1.324,1.599,1.360,-0.593,-1.807,1226562306.933,1584,0,0,0.113
norefined,3,-1.216,-6.510,-2.959,1.899,1.285,1.495,1.358,-0.540,-1.827,1248398817.654,1584,0,0,0.187
norefined,4,-0.745,-6.545,-3.106,1.854,1.302,1.467,1.317,-0.525,-1.846,1191251915.269,1584,0,0,0.114
norefined,5,-1.234,-6.534,-3.058,1.834,1.269,1.395,1.316,-0.488,-1.851,1209272067.828,1584,0,0,0.189
norefined,6,-0.760,-6.568,-3.200,1.794,1.286,1.370,1.283,-0.471,-1.865,1168078253.290,1584,0,0,0.116
norefined,7,-1.252,-6.556,-3.140,1.776,1.256,1.315,1.283,-0.443,-1.864,1182323159.933,1584,0,0,0.191
norefined,8,-0.776,-6.590,-3.279,1.740,1.273,1.293,1.255,-0.426,-1.874,1151274505.486,1584,0,0,0.118
norefined,9,-1.267,-6.578,-3.211,1.724,1.244,1.248,1.256,-0.404,-1.868,1162069194.210,1584,0,0,0.193
norefined,10,-0.790,-6.611,-3.346,1.690,1.261,1.228,1.232,-0.387,-1.876,1138300612.240,1584,0,0,0.119
refined,11,-0.790,-6.611,-3.346,1.690,1.261,1.228,1.232,-0.387,-1.876,1138300612.240,1584,0,0,0.119
refined,12,-0.355,-2.060,-0.417,-1.366,0.179,-0.209,0.352,0.852,0.008,1710565464.513,1584,0,0,0.172
refined,13,-0.054,-0.922,-0.830,1.173,0.209,0.557,0.019,-0.122,-0.120,2786652080.786,1584,0,0,0.059
refined,14,-0.133,-1.107,-0.363,-0.275,0.090,0.135,0.193,0.434,0.150,848596250.328,1584,0,0,0.120
refined,15,-0.165,-1.440,-0.550,0.006,0.319,0.200,0.277,0.391,-0.027,686575485.288,1584,0,0,0.114
refined,16,-0.176,-1.536,-0.608,0.047,0.312,0.225,0.261,0.412,-0.047,680694206.978,1584,0,0,0.115
refined,17,-0.180,-1.556,-0.623,0.059,0.313,0.229,0.257,0.413,-0.055,680360557.547,1584,0,0,0.116
refined,18,-0.181,-1.561,-0.626,0.061,0.312,0.229,0.256,0.414,-0.057,680340933.082,1584,0,0,0.116
refined,19,-0.181,-1.562,-0.627,0.062,0.312,0.230,0.255,0.414,-0.058,680339784.301,1584,0,0,0.116
refined,20,-0.181,-1.562,-0.627,0.062,0.312,0.230,0.255,0.414,-0.058,680339717.432,1584,0,0,0.116
