stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.469,"[-2.465, -0.473]",0.996,-2.460,0.016
norefined,c,-5.924,"[-10.235, -1.613]",4.311,-2.292,0.025
norefined,s,-2.981,"[-5.174, -0.788]",2.193,-2.267,0.027
norefined,k0,-0.293,"[-1.405, 0.819]",1.112,-0.439,0.662
norefined,k1,-0.548,"[-1.952, 0.856]",1.404,-0.651,0.517
norefined,k2,0.510,"[-1.261, 2.28]",1.771,0.480,0.633
norefined,k3,0.368,"[-0.949, 1.685]",1.317,0.466,0.643
norefined,k4,0.581,"[-0.996, 2.158]",1.577,0.615,0.541
norefined,k5,-0.992,"[-2.633, 0.648]",1.641,-1.009,0.317
refined,tt,-2.119,"[-3.611, -0.626]",1.493,-2.367,0.021
refined,c,-9.557,"[-16.824, -2.289]",7.267,-2.193,0.032
refined,s,-4.913,"[-8.549, -1.277]",3.636,-2.254,0.027
refined,k0,-1.700,"[-3.222, -0.179]",1.521,-1.864,0.067
refined,k1,0.051,"[-1.499, 1.6]",1.549,0.055,0.956
refined,k2,-1.521,"[-3.364, 0.322]",1.843,-1.376,0.173
refined,k3,0.047,"[-1.54, 1.634]",1.587,0.049,0.961
refined,k4,3.060,"[0.126, 5.994]",2.934,1.740,0.087
refined,k5,-0.850,"[-2.282, 0.583]",1.433,-0.989,0.326
