stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,28.838,1.727,0.000,0,9,3477286575.226,713474568.703,76
refined,39.464,1.727,0.000,0,9,3477286575.226,551847408.251,76
