stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.949,"[-1.57, -0.327]",0.621,-2.547,0.013
norefined,c,-6.010,"[-10.069, -1.951]",4.059,-2.469,0.016
norefined,s,-3.026,"[-5.126, -0.926]",2.100,-2.404,0.019
norefined,k0,0.690,"[-0.002, 1.382]",0.692,1.664,0.101
norefined,k1,-0.571,"[-1.25, 0.107]",0.678,-1.405,0.165
norefined,k2,1.195,"[-0.021, 2.411]",1.216,1.639,0.106
norefined,k3,-0.009,"[-0.959, 0.942]",0.950,-0.015,0.988
norefined,k4,0.023,"[-0.866, 0.913]",0.889,0.044,0.965
norefined,k5,-1.355,"[-2.556, -0.153]",1.202,-1.880,0.064
refined,tt,-1.452,"[-2.226, -0.677]",0.774,-3.127,0.003
refined,c,-7.095,"[-10.94, -3.25]",3.845,-3.078,0.003
refined,s,-3.754,"[-5.954, -1.554]",2.200,-2.846,0.006
refined,k0,-0.395,"[-1.017, 0.227]",0.622,-1.060,0.293
refined,k1,-0.130,"[-0.759, 0.5]",0.630,-0.344,0.732
refined,k2,0.692,"[-0.197, 1.581]",0.889,1.299,0.199
refined,k3,-0.575,"[-1.466, 0.316]",0.891,-1.076,0.286
refined,k4,1.467,"[0.423, 2.511]",1.044,2.344,0.022
refined,k5,-1.349,"[-2.295, -0.402]",0.946,-2.377,0.020
