stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,36.645,1.727,0.000,0,9,2843211073.288,480068596.600,76
refined,50.882,1.727,0.000,0,9,2843211073.288,362891244.230,76
