stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.273,"[-2.423, -0.123]",1.150,-1.847,0.069
norefined,c,-7.768,"[-15.28, -0.256]",7.512,-1.725,0.089
norefined,s,-4.394,"[-8.45, -0.338]",4.056,-1.807,0.075
norefined,k0,0.436,"[-1.916, 2.788]",2.352,0.309,0.758
norefined,k1,-0.867,"[-2.504, 0.771]",1.637,-0.883,0.380
norefined,k2,0.427,"[-2.627, 3.481]",3.054,0.233,0.816
norefined,k3,-0.191,"[-2.395, 2.014]",2.204,-0.144,0.886
norefined,k4,-0.255,"[-2.017, 1.507]",1.762,-0.241,0.810
norefined,k5,-0.677,"[-2.769, 1.415]",2.092,-0.540,0.591
refined,tt,-4.399,"[-12.039, 3.241]",7.640,-0.960,0.340
refined,c,-27.510,"[-77.725, 22.704]",50.215,-0.914,0.364
refined,s,-11.970,"[-32.627, 8.687]",20.657,-0.966,0.337
refined,k0,6.236,"[-7.646, 20.119]",13.883,0.749,0.456
refined,k1,4.211,"[-4.617, 13.039]",8.828,0.796,0.429
refined,k2,4.310,"[-5.624, 14.244]",9.934,0.724,0.472
refined,k3,-1.753,"[-5.971, 2.464]",4.218,-0.693,0.490
refined,k4,2.395,"[-2.114, 6.904]",4.509,0.886,0.379
refined,k5,-1.761,"[-5.899, 2.378]",4.138,-0.710,0.480
