stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-2.253,-7.676,-3.987,0.132,-1.128,0.244,-0.493,-0.406,-0.764,1181969347.339,1584,0,0,0.293
norefined,2,-1.772,-7.769,-4.051,0.118,-1.145,0.186,-0.467,-0.392,-0.804,875498216.096,1584,0,0,0.228
norefined,3,-1.289,-7.848,-4.120,0.118,-1.125,0.179,-0.398,-0.400,-0.802,938787616.508,1584,0,0,0.164
norefined,4,-1.761,-7.813,-4.063,0.085,-1.045,0.233,-0.362,-0.476,-0.735,861690659.598,1584,0,0,0.225
norefined,5,-1.275,-7.890,-4.130,0.088,-1.041,0.222,-0.308,-0.469,-0.742,921851480.758,1584,0,0,0.162
norefined,6,-1.750,-7.854,-4.071,0.057,-0.966,0.276,-0.281,-0.542,-0.674,851916830.942,1584,0,0,0.223
norefined,7,-1.263,-7.929,-4.137,0.063,-0.971,0.262,-0.237,-0.524,-0.688,910292298.050,1584,0,0,0.159
norefined,8,-1.739,-7.892,-4.076,0.035,-0.902,0.314,-0.218,-0.595,-0.621,844882836.499,1584,0,0,0.220
norefined,9,-1.251,-7.966,-4.141,0.042,-0.913,0.299,-0.182,-0.570,-0.639,902125354.765,1584,0,0,0.157
norefined,10,-1.729,-7.928,-4.079,0.017,-0.848,0.350,-0.170,-0.638,-0.573,839736084.571,1584,0,0,0.218
refined,11,-1.729,-7.928,-4.079,0.017,-0.848,0.350,-0.170,-0.638,-0.573,839736084.571,1584,0,0,0.218
refined,12,-1.242,-8.481,-3.789,-0.264,0.240,1.356,-0.457,-0.589,-0.074,799363266.023,1584,0,0,0.146
refined,13,-1.688,-9.967,-4.705,-0.811,-0.445,1.648,-0.644,-0.655,-0.406,772572202.881,1584,0,0,0.169
refined,14,-1.697,-10.133,-4.825,-0.341,-0.367,1.225,-0.485,-0.626,-0.081,768026046.290,1584,0,0,0.168
refined,15,-2.029,-12.000,-5.768,-0.815,-0.559,1.634,-0.621,-0.638,-0.145,765799206.533,1584,0,0,0.169
refined,16,-2.131,-12.418,-6.055,-0.704,-0.609,1.369,-0.472,-0.469,0.191,764494863.348,1584,0,0,0.172
refined,17,-2.613,-15.175,-7.405,-1.180,-0.844,1.893,-0.615,-0.382,0.258,763058027.367,1584,0,0,0.172
refined,18,-3.336,-19.049,-9.394,-1.714,-1.181,2.271,-0.604,0.090,0.886,761325016.414,1584,0,0,0.175
refined,19,-4.046,-22.805,-10.938,-2.107,-1.240,3.434,-0.932,0.457,0.527,762374889.873,1584,0,0,0.177
refined,20,-4.493,-24.881,-12.663,-2.220,-2.258,2.135,-0.312,0.533,2.163,766726823.669,1584,0,0,0.181
