stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-2.253,-7.676,-3.987,0.132,-1.128,0.244,-0.493,-0.406,-0.764,1601734338.249,1584,0,0,0.293
norefined,2,-1.780,-7.736,-4.098,0.192,-1.164,0.223,-0.465,-0.341,-0.780,1307301058.924,1584,0,0,0.230
norefined,3,-1.305,-7.777,-4.206,0.254,-1.172,0.234,-0.412,-0.278,-0.805,1272947456.883,1584,0,0,0.168
norefined,4,-1.768,-7.726,-4.191,0.261,-1.042,0.303,-0.366,-0.339,-0.733,1284624289.869,1584,0,0,0.229
norefined,5,-1.291,-7.768,-4.291,0.321,-1.056,0.309,-0.323,-0.272,-0.759,1256757349.956,1584,0,0,0.166
norefined,6,-1.759,-7.722,-4.257,0.322,-0.938,0.370,-0.286,-0.336,-0.689,1268841319.063,1584,0,0,0.228
norefined,7,-1.281,-7.766,-4.352,0.381,-0.955,0.373,-0.251,-0.264,-0.716,1245446069.497,1584,0,0,0.165
norefined,8,-1.752,-7.724,-4.304,0.379,-0.847,0.427,-0.221,-0.330,-0.648,1257179442.684,1584,0,0,0.227
norefined,9,-1.273,-7.768,-4.394,0.436,-0.867,0.427,-0.191,-0.255,-0.677,1237172260.712,1584,0,0,0.164
norefined,10,-1.746,-7.730,-4.335,0.432,-0.767,0.476,-0.168,-0.320,-0.611,1248269386.047,1584,0,0,0.226
refined,11,-1.273,-7.768,-4.394,0.436,-0.867,0.427,-0.191,-0.255,-0.677,1237172260.712,1584,0,0,0.164
refined,12,-1.407,-6.942,-3.355,1.676,0.396,0.088,0.428,0.038,0.197,1154524423.143,1584,0,0,0.203
refined,13,-0.958,-5.376,-2.573,1.475,0.412,0.316,0.335,0.362,-0.307,1117389781.979,1584,0,0,0.178
refined,14,-1.250,-6.579,-3.163,1.584,0.300,0.402,0.528,0.295,-0.318,1095692269.229,1584,0,0,0.190
refined,15,-1.295,-7.121,-3.365,1.762,0.405,0.583,0.438,0.260,-0.374,1092908984.489,1584,0,0,0.182
refined,16,-1.433,-7.956,-3.721,1.936,0.499,0.748,0.422,0.285,-0.481,1090449829.502,1584,0,0,0.180
refined,17,-1.583,-9.016,-4.150,2.195,0.670,1.002,0.346,0.316,-0.600,1087282872.539,1584,0,0,0.176
refined,18,-1.853,-10.790,-4.890,2.574,0.957,1.400,0.193,0.437,-0.771,1081450597.954,1584,0,0,0.172
refined,19,-2.461,-14.844,-6.588,3.403,1.720,2.269,-0.295,0.871,-1.056,1064283323.371,1584,0,0,0.166
refined,20,-4.399,-27.510,-11.970,6.236,4.211,4.310,-1.753,2.395,-1.761,1020463012.124,1584,0,0,0.160
