stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.503,"[-3.135, 0.128]",1.632,-1.565,0.128
norefined,c,-6.992,"[-14.138, 0.154]",7.146,-1.662,0.107
norefined,s,-4.094,"[-8.852, 0.663]",4.757,-1.462,0.154
norefined,k0,0.425,"[-1.485, 2.336]",1.910,0.378,0.708
norefined,k1,0.542,"[-1.203, 2.288]",1.746,0.528,0.602
norefined,k2,-1.873,"[-4.645, 0.898]",2.772,-1.148,0.260
norefined,k3,0.950,"[-0.727, 2.626]",1.677,0.962,0.344
norefined,k4,0.720,"[-2.116, 3.555]",2.836,0.431,0.670
norefined,k5,-0.906,"[-3.645, 1.833]",2.739,-0.562,0.578
refined,tt,-1.353,"[-2.218, -0.487]",0.865,-2.656,0.013
refined,c,-7.749,"[-12.738, -2.761]",4.988,-2.640,0.013
refined,s,-4.331,"[-6.981, -1.68]",2.651,-2.776,0.010
refined,k0,-0.282,"[-1.522, 0.957]",1.240,-0.387,0.702
refined,k1,0.095,"[-0.867, 1.056]",0.962,0.167,0.868
refined,k2,0.105,"[-0.801, 1.011]",0.906,0.197,0.845
refined,k3,-0.175,"[-1.127, 0.777]",0.952,-0.312,0.757
refined,k4,-0.753,"[-2.209, 0.702]",1.455,-0.879,0.386
refined,k5,0.071,"[-1.093, 1.235]",1.164,0.103,0.919
