stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.982,"[-2.302, 0.338]",1.320,-1.348,0.207
norefined,c,-7.141,"[-15.087, 0.804]",7.945,-1.629,0.134
norefined,s,-4.155,"[-9.125, 0.815]",4.970,-1.515,0.161
norefined,k0,0.289,"[-2.418, 2.996]",2.707,0.194,0.850
norefined,k1,0.690,"[-1.79, 3.169]",2.479,0.504,0.625
norefined,k2,-1.291,"[-3.946, 1.365]",2.655,-0.881,0.399
norefined,k3,0.934,"[-2.232, 4.099]",3.166,0.535,0.605
norefined,k4,0.794,"[-1.998, 3.587]",2.793,0.516,0.617
norefined,k5,-0.983,"[-4.196, 2.229]",3.212,-0.555,0.591
refined,tt,-0.774,"[-1.366, -0.183]",0.591,-2.372,0.039
refined,c,-4.984,"[-8.023, -1.945]",3.039,-2.972,0.014
refined,s,-2.351,"[-3.524, -1.179]",1.172,-3.635,0.005
refined,k0,-0.153,"[-1.199, 0.894]",1.047,-0.264,0.797
refined,k1,0.098,"[-0.833, 1.029]",0.931,0.191,0.853
refined,k2,0.448,"[-0.373, 1.27]",0.822,0.989,0.346
refined,k3,0.038,"[-0.819, 0.894]",0.857,0.080,0.938
refined,k4,-0.068,"[-1.347, 1.212]",1.279,-0.096,0.926
refined,k5,-0.025,"[-1.132, 1.082]",1.107,-0.041,0.968
