stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-0.975,-6.829,-4.743,-1.728,-0.961,-1.450,1.394,-1.397,-0.387,640883555.165,0.143
norefined,2,-1.436,-6.861,-4.646,-1.675,-0.990,-1.426,1.327,-1.272,-0.438,380575608.990,0.209
norefined,3,-1.368,-7.094,-4.510,-1.487,-1.018,-1.221,1.158,-1.068,-0.593,283586903.924,0.193
norefined,4,-1.751,-7.179,-4.373,-1.317,-1.044,-1.133,1.082,-0.892,-0.649,391076365.534,0.244
norefined,5,-1.282,-7.261,-4.459,-1.274,-1.023,-1.049,1.019,-0.883,-0.699,254267692.803,0.177
norefined,6,-1.749,-7.264,-4.365,-1.173,-1.028,-1.038,0.999,-0.772,-0.699,352970068.701,0.241
norefined,7,-1.276,-7.341,-4.450,-1.134,-1.007,-0.964,0.935,-0.769,-0.743,232705389.864,0.174
norefined,8,-1.749,-7.328,-4.368,-1.038,-1.005,-0.968,0.926,-0.670,-0.728,325646534.015,0.239
norefined,9,-1.275,-7.402,-4.452,-1.002,-0.983,-0.900,0.862,-0.671,-0.768,216216669.559,0.172
norefined,10,-1.751,-7.379,-4.378,-0.911,-0.976,-0.913,0.859,-0.580,-0.742,304333452.070,0.237
refined,11,-1.275,-7.402,-4.452,-1.002,-0.983,-0.900,0.862,-0.671,-0.768,216216669.559,0.172
refined,12,-0.523,-2.978,-1.274,0.236,0.515,0.731,-0.563,0.945,0.899,1036903327.575,0.176
refined,13,-0.402,-2.455,-1.246,-0.472,0.176,0.222,-0.175,0.273,0.222,145825800.080,0.164
refined,14,-0.626,-3.702,-1.897,-0.401,0.142,0.199,-0.177,0.349,0.241,90955414.418,0.169
refined,15,-0.839,-4.845,-2.514,-0.292,0.034,0.081,-0.037,0.309,0.240,78136543.990,0.173
refined,16,-0.932,-5.357,-2.800,-0.246,-0.060,-0.019,0.067,0.277,0.193,76636489.520,0.174
refined,17,-0.946,-5.432,-2.847,-0.243,-0.085,-0.040,0.081,0.270,0.181,76586187.070,0.174
refined,18,-0.949,-5.444,-2.855,-0.242,-0.088,-0.043,0.082,0.268,0.179,76584810.430,0.174
refined,19,-0.949,-5.446,-2.856,-0.242,-0.089,-0.043,0.083,0.268,0.179,76584773.320,0.174
refined,20,-0.949,-5.447,-2.856,-0.242,-0.089,-0.044,0.083,0.267,0.179,76584772.337,0.174
