stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,86.903,2.023,0.000,76,0,9,2740220537.187,216216669.559
refined,258.919,2.023,0.000,76,0,9,2740220537.187,76584772.337
