stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-0.975,-6.829,-4.743,-1.728,-0.961,-1.450,1.394,-1.397,-0.387,708111364.628,0.143
norefined,2,-1.417,-6.866,-4.666,-1.639,-1.008,-1.395,1.309,-1.252,-0.462,516515023.199,0.206
norefined,3,-1.171,-7.059,-4.628,-1.422,-1.050,-1.168,1.183,-1.109,-0.583,465847382.517,0.166
norefined,4,-1.607,-7.102,-4.521,-1.289,-1.089,-1.098,1.124,-0.978,-0.632,468123022.488,0.226
norefined,5,-1.134,-7.189,-4.583,-1.222,-1.094,-1.009,1.088,-0.975,-0.671,416138561.833,0.158
norefined,6,-1.593,-7.207,-4.491,-1.104,-1.117,-0.968,1.054,-0.863,-0.695,403444686.946,0.221
norefined,7,-1.117,-7.287,-4.552,-1.039,-1.121,-0.890,1.017,-0.866,-0.728,379965336.727,0.153
norefined,8,-1.587,-7.289,-4.471,-0.933,-1.131,-0.867,0.993,-0.767,-0.739,358815104.303,0.218
norefined,9,-1.108,-7.365,-4.533,-0.872,-1.135,-0.798,0.954,-0.776,-0.769,352394501.114,0.150
norefined,10,-1.584,-7.355,-4.458,-0.774,-1.137,-0.785,0.935,-0.687,-0.770,325322991.469,0.215
refined,11,-1.584,-7.355,-4.458,-0.774,-1.137,-0.785,0.935,-0.687,-0.770,325322991.469,0.215
refined,12,-0.289,-2.428,-0.910,1.068,0.555,1.119,-0.797,0.395,0.779,2890385860.922,0.119
refined,13,-0.212,-0.924,-0.451,-0.481,0.182,-0.016,0.111,-0.236,-0.332,695534559.821,0.229
refined,14,-0.395,-2.086,-1.130,-0.125,0.169,0.177,-0.172,-0.002,-0.411,235040251.529,0.189
refined,15,-0.690,-3.760,-2.080,0.158,0.074,0.290,-0.245,-0.093,-0.344,140876934.568,0.183
refined,16,-1.011,-5.464,-3.049,0.515,-0.090,0.238,-0.012,-0.357,-0.402,124231598.810,0.185
refined,17,-1.004,-5.474,-3.037,0.515,-0.150,0.214,0.058,-0.327,-0.393,123605611.040,0.183
refined,18,-1.011,-5.506,-3.058,0.523,-0.157,0.205,0.065,-0.342,-0.399,123597822.515,0.184
refined,19,-1.008,-5.491,-3.049,0.521,-0.156,0.206,0.063,-0.339,-0.397,123597305.311,0.184
refined,20,-1.009,-5.498,-3.053,0.522,-0.157,0.206,0.064,-0.340,-0.398,123597235.151,0.184
