attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.949,"[-1.217, -0.681]",0.268,-7.074,0.000,42,0.150,76584772.337,0.089,-1.000,0.051,0,0,fn
c,-5.447,"[-6.901, -3.992]",1.455,-7.474,0.000,42,0.150,76584772.337,0.089,-6.000,0.553,0,0,fn
s,-2.856,"[-3.661, -2.052]",0.805,-7.085,0.000,42,0.150,76584772.337,0.089,-3.000,0.144,0,0,fn
k0,-0.242,"[-0.585, 0.1]",0.343,-1.411,0.163,42,0.150,76584772.337,0.089,0.000,-0.242,0,0,fp
k1,-0.089,"[-0.465, 0.287]",0.376,-0.473,0.638,42,0.150,76584772.337,0.089,0.000,-0.089,0,0,fp
k2,-0.044,"[-0.338, 0.251]",0.295,-0.295,0.769,42,0.150,76584772.337,0.089,0.000,-0.044,0,0,fp
k3,0.083,"[-0.195, 0.36]",0.278,0.593,0.555,42,0.150,76584772.337,0.089,0.000,0.083,0,0,fp
k4,0.267,"[-0.141, 0.676]",0.409,1.305,0.196,42,0.150,76584772.337,0.089,0.000,0.267,0,0,fp
k5,0.179,"[-0.176, 0.534]",0.355,1.008,0.317,42,0.150,76584772.337,0.089,0.000,0.179,0,0,fp
vot,0.174,,,,,42,0.150,76584772.337,0.089,0.167,0.008,0,0,fn
tt,-0.790,"[-1.061, -0.52]",0.270,-5.838,0.000,42,0.200,114743665.635,0.108,-1.000,0.210,0,0,fn
c,-4.964,"[-6.484, -3.445]",1.519,-6.521,0.000,42,0.200,114743665.635,0.108,-6.000,1.036,0,0,fn
s,-2.594,"[-3.459, -1.73]",0.864,-5.992,0.000,42,0.200,114743665.635,0.108,-3.000,0.406,0,0,fn
k0,-0.225,"[-0.624, 0.175]",0.399,-1.124,0.265,42,0.200,114743665.635,0.108,0.000,-0.225,0,0,fp
k1,0.071,"[-0.349, 0.491]",0.420,0.338,0.737,42,0.200,114743665.635,0.108,0.000,0.071,0,0,fp
k2,0.069,"[-0.264, 0.403]",0.333,0.416,0.679,42,0.200,114743665.635,0.108,0.000,0.069,0,0,fp
k3,-0.144,"[-0.442, 0.154]",0.298,-0.963,0.339,42,0.200,114743665.635,0.108,0.000,-0.144,0,0,fp
k4,0.394,"[-0.079, 0.866]",0.473,1.663,0.101,42,0.200,114743665.635,0.108,0.000,0.394,0,0,fp
k5,-0.027,"[-0.44, 0.385]",0.412,-0.132,0.896,42,0.200,114743665.635,0.108,0.000,-0.027,0,0,fp
vot,0.159,,,,,42,0.200,114743665.635,0.108,0.167,-0.007,0,0,fn
tt,-1.009,"[-1.385, -0.634]",0.376,-5.363,0.000,42,0.250,123597235.151,0.115,-1.000,-0.009,0,0,fn
c,-5.498,"[-7.398, -3.598]",1.900,-5.777,0.000,42,0.250,123597235.151,0.115,-6.000,0.502,0,0,fn
s,-3.053,"[-4.145, -1.96]",1.093,-5.576,0.000,42,0.250,123597235.151,0.115,-3.000,-0.053,0,0,fn
k0,0.522,"[0.01, 1.034]",0.512,2.034,0.046,42,0.250,123597235.151,0.115,0.000,0.522,0,1,fp
k1,-0.157,"[-0.671, 0.357]",0.514,-0.610,0.544,42,0.250,123597235.151,0.115,0.000,-0.157,0,0,fp
k2,0.206,"[-0.171, 0.583]",0.377,1.090,0.280,42,0.250,123597235.151,0.115,0.000,0.206,0,0,fp
k3,0.064,"[-0.3, 0.428]",0.364,0.351,0.727,42,0.250,123597235.151,0.115,0.000,0.064,0,0,fp
k4,-0.340,"[-0.925, 0.245]",0.585,-1.160,0.250,42,0.250,123597235.151,0.115,0.000,-0.340,0,0,fp
k5,-0.398,"[-0.865, 0.07]",0.467,-1.698,0.094,42,0.250,123597235.151,0.115,0.000,-0.398,0,1,fp
vot,0.184,,,,,42,0.250,123597235.151,0.115,0.167,0.017,0,0,fn
