attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.569,"[-2.748, -0.391]",1.179,-2.221,0.030,11.309,ngd,88,410540967.696,0.208,-1.000,-0.569,0,0,fn
c,-6.528,"[-11.506, -1.551]",4.978,-2.187,0.032,11.309,ngd,88,410540967.696,0.208,-6.000,-0.528,0,0,fn
s,-4.592,"[-8.017, -1.168]",3.425,-2.237,0.029,11.309,ngd,88,410540967.696,0.208,-3.000,-1.592,0,0,fn
k0,0.972,"[-0.186, 2.13]",1.158,1.400,0.166,11.309,ngd,88,410540967.696,0.208,0.000,0.972,0,0,fp
k1,0.373,"[-0.491, 1.238]",0.865,0.720,0.474,11.309,ngd,88,410540967.696,0.208,0.000,0.373,0,0,fp
k2,-0.567,"[-1.894, 0.76]",1.327,-0.713,0.478,11.309,ngd,88,410540967.696,0.208,0.000,-0.567,0,0,fp
k3,0.613,"[-0.644, 1.87]",1.257,0.814,0.419,11.309,ngd,88,410540967.696,0.208,0.000,0.613,0,0,fp
k4,1.459,"[-0.217, 3.134]",1.676,1.452,0.151,11.309,ngd,88,410540967.696,0.208,0.000,1.459,0,0,fp
k5,-1.260,"[-2.141, -0.379]",0.881,-2.386,0.020,11.309,ngd,88,410540967.696,0.208,0.000,-1.260,0,1,fp
vot,0.240,,,,,11.309,ngd,88,410540967.696,0.208,0.167,0.074,0,0,fn
tt,-2.985,"[-10.155, 4.184]",7.169,-0.694,0.490,11.963,lm,88,3273204766.088,0.588,-1.000,-1.985,1,0,fn
c,-5.893,"[-20.203, 8.417]",14.310,-0.687,0.495,11.963,lm,88,3273204766.088,0.588,-6.000,0.107,1,0,fn
s,-3.793,"[-13.674, 6.088]",9.881,-0.640,0.524,11.963,lm,88,3273204766.088,0.588,-3.000,-0.793,1,0,fn
k0,1.969,"[-3.993, 7.932]",5.962,0.551,0.584,11.963,lm,88,3273204766.088,0.588,0.000,1.969,0,0,fp
k1,1.186,"[-2.736, 5.109]",3.923,0.504,0.616,11.963,lm,88,3273204766.088,0.588,0.000,1.186,0,0,fp
k2,0.088,"[-3.5, 3.676]",3.588,0.041,0.967,11.963,lm,88,3273204766.088,0.588,0.000,0.088,0,0,fp
k3,1.593,"[-3.303, 6.489]",4.896,0.543,0.589,11.963,lm,88,3273204766.088,0.588,0.000,1.593,0,0,fp
k4,1.892,"[-4.214, 7.998]",6.106,0.517,0.607,11.963,lm,88,3273204766.088,0.588,0.000,1.892,0,0,fp
k5,-1.268,"[-4.876, 2.341]",3.609,-0.586,0.560,11.963,lm,88,3273204766.088,0.588,0.000,-1.268,0,0,fp
vot,0.507,,,,,11.963,lm,88,3273204766.088,0.588,0.167,0.340,0,0,fn
tt,-1.569,"[-2.748, -0.391]",1.179,-2.221,0.030,22.973,ngd+lm,88,410540967.696,0.208,-1.000,-0.569,0,0,fn
c,-6.528,"[-11.506, -1.551]",4.978,-2.187,0.032,22.973,ngd+lm,88,410540967.696,0.208,-6.000,-0.528,0,0,fn
s,-4.592,"[-8.017, -1.168]",3.425,-2.237,0.029,22.973,ngd+lm,88,410540967.696,0.208,-3.000,-1.592,0,0,fn
k0,0.972,"[-0.186, 2.13]",1.158,1.400,0.166,22.973,ngd+lm,88,410540967.696,0.208,0.000,0.972,0,0,fp
k1,0.373,"[-0.491, 1.238]",0.865,0.720,0.474,22.973,ngd+lm,88,410540967.696,0.208,0.000,0.373,0,0,fp
k2,-0.567,"[-1.894, 0.76]",1.327,-0.713,0.478,22.973,ngd+lm,88,410540967.696,0.208,0.000,-0.567,0,0,fp
k3,0.613,"[-0.644, 1.87]",1.257,0.814,0.419,22.973,ngd+lm,88,410540967.696,0.208,0.000,0.613,0,0,fp
k4,1.459,"[-0.217, 3.134]",1.676,1.452,0.151,22.973,ngd+lm,88,410540967.696,0.208,0.000,1.459,0,0,fp
k5,-1.260,"[-2.141, -0.379]",0.881,-2.386,0.020,22.973,ngd+lm,88,410540967.696,0.208,0.000,-1.260,0,1,fp
vot,0.240,,,,,22.973,ngd+lm,88,410540967.696,0.208,0.167,0.074,0,0,fn
