stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,54.117,1.765,0.000,57,0,9,2462536180.512,220915256.165
refined,189.362,1.765,0.000,57,0,9,2462536180.512,67456962.776
