stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.940,"[-1.757, -0.122]",0.817,-2.295,0.025
norefined,c,-6.750,"[-12.051, -1.449]",5.301,-2.542,0.013
norefined,s,-4.474,"[-8.057, -0.892]",3.582,-2.493,0.015
norefined,k0,-2.024,"[-3.981, -0.066]",1.958,-2.064,0.043
norefined,k1,0.670,"[-0.887, 2.227]",1.557,0.859,0.394
norefined,k2,-0.305,"[-2.041, 1.43]",1.736,-0.351,0.727
norefined,k3,1.426,"[-0.902, 3.754]",2.328,1.222,0.226
norefined,k4,0.523,"[-0.584, 1.63]",1.107,0.943,0.349
norefined,k5,1.175,"[-0.455, 2.806]",1.630,1.439,0.155
refined,tt,-0.940,"[-1.757, -0.122]",0.817,-2.295,0.025
refined,c,-6.750,"[-12.051, -1.449]",5.301,-2.542,0.013
refined,s,-4.474,"[-8.057, -0.892]",3.582,-2.493,0.015
refined,k0,-2.024,"[-3.981, -0.066]",1.958,-2.064,0.043
refined,k1,0.670,"[-0.887, 2.227]",1.557,0.859,0.394
refined,k2,-0.305,"[-2.041, 1.43]",1.736,-0.351,0.727
refined,k3,1.426,"[-0.902, 3.754]",2.328,1.222,0.226
refined,k4,0.523,"[-0.584, 1.63]",1.107,0.943,0.349
refined,k5,1.175,"[-0.455, 2.806]",1.630,1.439,0.155
