stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.977,"[-1.912, -0.042]",0.935,-2.086,0.041
norefined,c,-7.302,"[-14.055, -0.55]",6.752,-2.159,0.034
norefined,s,-3.531,"[-6.536, -0.527]",3.005,-2.346,0.022
norefined,k0,1.238,"[0.096, 2.38]",1.142,2.164,0.034
norefined,k1,-0.648,"[-1.656, 0.361]",1.008,-1.282,0.204
norefined,k2,-0.172,"[-1.555, 1.211]",1.383,-0.249,0.804
norefined,k3,-1.491,"[-2.835, -0.148]",1.343,-2.216,0.030
norefined,k4,-1.063,"[-2.617, 0.49]",1.553,-1.366,0.176
norefined,k5,0.867,"[-0.598, 2.331]",1.465,1.181,0.242
refined,tt,-0.954,"[-1.399, -0.51]",0.444,-4.285,0.000
refined,c,-5.815,"[-8.453, -3.178]",2.637,-4.401,0.000
refined,s,-2.910,"[-4.23, -1.59]",1.320,-4.401,0.000
refined,k0,0.204,"[-0.354, 0.762]",0.558,0.731,0.467
refined,k1,-0.576,"[-1.081, -0.071]",0.505,-2.275,0.026
refined,k2,-0.667,"[-1.394, 0.06]",0.727,-1.831,0.072
refined,k3,-0.279,"[-0.964, 0.405]",0.685,-0.815,0.418
refined,k4,0.280,"[-0.255, 0.816]",0.535,1.046,0.299
refined,k5,-0.472,"[-1.179, 0.236]",0.708,-1.330,0.188
