stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,47.963,2.023,0.000,0,9,3661791695.143,491991951.992,76
refined,88.321,2.023,0.000,0,9,3661791695.143,284654890.675,76
