stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,38.933,1.727,0.000,0,9,3311309150.897,531521139.993,76
refined,59.517,1.727,0.000,0,9,3311309150.897,368135224.018,76
