stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.444,"[-1.015, 0.127]",0.571,-1.298,0.199
norefined,c,-5.202,"[-10.753, 0.35]",5.551,-1.563,0.123
norefined,s,-2.000,"[-4.452, 0.452]",2.452,-1.361,0.178
norefined,k0,-1.297,"[-3.258, 0.664]",1.961,-1.103,0.274
norefined,k1,-0.540,"[-1.846, 0.767]",1.306,-0.689,0.493
norefined,k2,-1.878,"[-4.837, 1.082]",2.960,-1.058,0.294
norefined,k3,0.877,"[-1.136, 2.891]",2.013,0.727,0.470
norefined,k4,0.262,"[-1.201, 1.724]",1.463,0.299,0.766
norefined,k5,0.423,"[-1.389, 2.235]",1.812,0.389,0.698
refined,tt,-0.304,"[-0.422, -0.186]",0.118,-4.307,0.000
refined,c,-2.413,"[-3.264, -1.563]",0.850,-4.733,0.000
refined,s,-0.966,"[-1.357, -0.575]",0.391,-4.121,0.000
refined,k0,0.086,"[-0.287, 0.459]",0.373,0.384,0.702
refined,k1,0.402,"[0.023, 0.781]",0.379,1.768,0.082
refined,k2,0.318,"[-0.069, 0.706]",0.388,1.369,0.175
refined,k3,0.358,"[-0.136, 0.851]",0.493,1.210,0.231
refined,k4,0.145,"[-0.256, 0.546]",0.401,0.602,0.549
refined,k5,-0.478,"[-0.987, 0.031]",0.509,-1.567,0.122
