stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.897,"[-1.733, -0.061]",0.836,-1.790,0.078
norefined,c,-5.177,"[-9.819, -0.535]",4.642,-1.860,0.067
norefined,s,-1.918,"[-3.899, 0.063]",1.981,-1.615,0.111
norefined,k0,-1.247,"[-2.48, -0.014]",1.233,-1.687,0.096
norefined,k1,-0.777,"[-1.797, 0.242]",1.019,-1.271,0.208
norefined,k2,-1.945,"[-3.702, -0.188]",1.757,-1.847,0.069
norefined,k3,0.794,"[-0.488, 2.076]",1.282,1.033,0.305
norefined,k4,0.169,"[-0.735, 1.072]",0.904,0.311,0.757
norefined,k5,0.686,"[-0.486, 1.859]",1.172,0.976,0.332
refined,tt,-0.946,"[-1.352, -0.54]",0.406,-3.887,0.000
refined,c,-5.740,"[-8.018, -3.462]",2.278,-4.203,0.000
refined,s,-2.682,"[-3.698, -1.666]",1.016,-4.405,0.000
refined,k0,0.473,"[-0.1, 1.047]",0.574,1.377,0.173
refined,k1,-0.005,"[-0.525, 0.515]",0.520,-0.016,0.987
refined,k2,-0.390,"[-0.926, 0.145]",0.536,-1.215,0.229
refined,k3,-0.635,"[-1.384, 0.113]",0.748,-1.416,0.161
refined,k4,0.215,"[-0.275, 0.706]",0.491,0.733,0.466
refined,k5,0.086,"[-0.527, 0.699]",0.613,0.235,0.815
