stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.640,"[-2.805, -0.475]",1.165,-2.810,0.006
norefined,c,-6.439,"[-11.164, -1.713]",4.726,-2.719,0.008
norefined,s,-4.059,"[-6.583, -1.535]",2.524,-3.210,0.002
norefined,k0,-1.802,"[-4.824, 1.219]",3.022,-1.191,0.238
norefined,k1,0.888,"[-0.729, 2.504]",1.616,1.096,0.277
norefined,k2,0.614,"[-0.184, 1.412]",0.798,1.536,0.129
norefined,k3,0.707,"[-0.655, 2.068]",1.361,1.036,0.304
norefined,k4,-0.445,"[-1.481, 0.591]",1.036,-0.858,0.394
norefined,k5,-0.300,"[-1.279, 0.679]",0.979,-0.612,0.543
refined,tt,-1.252,"[-1.955, -0.548]",0.704,-3.550,0.001
refined,c,-6.823,"[-10.837, -2.81]",4.014,-3.393,0.001
refined,s,-3.365,"[-5.093, -1.637]",1.728,-3.887,0.000
refined,k0,-0.704,"[-1.882, 0.475]",1.179,-1.192,0.238
refined,k1,0.394,"[-0.477, 1.264]",0.870,0.903,0.370
refined,k2,0.337,"[-0.161, 0.834]",0.497,1.350,0.181
refined,k3,0.134,"[-0.628, 0.896]",0.762,0.352,0.726
refined,k4,0.262,"[-0.418, 0.943]",0.680,0.769,0.445
refined,k5,0.151,"[-0.445, 0.747]",0.596,0.506,0.615
