stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,117.114,2.023,0.000,76,0,9,2944289490.812,175970552.769
refined,283.361,2.023,0.000,76,0,9,2944289490.812,75371961.701
